Team,Opponent,Result,Season,Win_p1,Win_p2,Win_p3,Win_p4,Win_p5,Win_p6,Win_p7,Win_p8,Lose_p1,Lose_p2,Lose_p3,Lose_p4,Lose_p5,Lose_p6,Lose_p7,Lose_p8,Draw_p1,Draw_p2,Draw_p3,Draw_p4,Draw_p5,Draw_p6,Draw_p7,Draw_p8
Cardiff City,Newcastle Utd,L,2019,0.2716653650786778,0.21934475381697552,0.2782693401369871,0.21443152025057727,0.2527456105985519,0.20580456843049352,0.20351381828955362,0.21106899564266046,0.15179166666666666,0.16717970173106683,0.1611092751203045,0.17684099030002082,0.2076628461407873,0.19297799557872186,0.21101675611969728,0.1818576909306423,0.5733928111362323,0.577065155924102,0.506028994805504,0.5761105262185224,0.5658757301779748,0.592685635802501,0.5787794040110215,0.5530004965738011
Cardiff City,Arsenal,L,2019,0.30244103363956315,0.16645219605700373,0.25535869685869683,0.20152944208614929,0.22426971796263598,0.17333678003801345,0.25371703908836263,0.1948211459434802,0.6151682414807415,0.6340591569220244,0.5245008108721344,0.6341024465673284,0.6620656005501208,0.6818268514485964,0.6145537477228653,0.6652221896036381,0.17474012099012093,0.11550557883695346,0.18182948995448991,0.12007422885285703,0.14870985958485958,0.11510388986575747,0.2176260675598911,0.12253777708271597
Cardiff City,Bournemouth,W,2019,0.2559186952753129,0.20245634131625376,0.3210702540923128,0.23367927699351954,0.2701853693691929,0.2375448428674909,0.27233661436602613,0.24296696843484272,0.5862498057498058,0.6819069508721942,0.5732540021253257,0.694727157579429,0.5919542533489899,0.671921611694855,0.5524860246822323,0.6520280005715628,0.34635130147630155,0.2487068934739064,0.3561617063492063,0.259717711109654,0.30125548797607626,0.226954246966572,0.2824385373828098,0.2212149600335176
Cardiff City,Southampton,W,2019,0.41654307622631925,0.4549072007193349,0.46145263690987387,0.46091212777745477,0.4411587925962926,0.43750669156688743,0.3968192946759123,0.4229060234705132,0.17389080546646338,0.21873207401723185,0.25046201021201014,0.2613108889962455,0.22516221381817358,0.22121457579439258,0.24837777418659773,0.2380957513413881,0.4458259469288883,0.32319922772724796,0.5017424250586014,0.3115412189343182,0.45921437263716663,0.3303954865670544,0.43115439851256426,0.30165314776289404
Cardiff City,Watford,L,2019,0.39653927812383694,0.23183641309942615,0.3931132005249654,0.29953076247638444,0.39767502187355125,0.304740150423667,0.39650307045895283,0.31109971864123,0.5825806068931069,0.5892731118683077,0.5773715589965591,0.5783119616083641,0.59854039199105,0.5817309075823385,0.5372842430187632,0.5750961432901786,0.18402941502941497,0.17007279050843047,0.16271649184149187,0.1425547458422966,0.13890431790431787,0.14140735278804625,0.14273731170789994,0.14244789338120897
Cardiff City,Everton,L,2019,0.2553203977395154,0.1888137923496347,0.2623044990140578,0.21966516021121169,0.2420200702075702,0.249007592554362,0.243714087383205,0.23639783883719334,0.6523870516738164,0.6381308097467349,0.6127150047879535,0.6505159910031135,0.6220856174054704,0.651807080251151,0.6406886945613723,0.6646372143513456,0.29577081252081244,0.2627536414848125,0.3589648060273059,0.23755498147282242,0.2807611252266826,0.23326740902349563,0.3044797530900471,0.21745771957816207
Cardiff City,Wolves,L,2019,0.4204232140623394,0.4341869551062205,0.5037463434827987,0.4343339622066141,0.45746922002146456,0.4457103236668968,0.4383264019477254,0.4781339630109784,0.2701728132978132,0.2168605564117262,0.2959648502082712,0.24854580180469774,0.29982149743101755,0.25521168326219906,0.27282472170483674,0.25777531488114347,0.26842170767828666,0.21163259122735284,0.3127557997557998,0.20144838995381914,0.250798380132939,0.20324235578856245,0.2975153808609691,0.19789332116799394
Cardiff City,West Ham,W,2019,0.2878156903725789,0.18394531630131386,0.3053921919583684,0.1910844300094698,0.2824710914085915,0.2345505800135215,0.3095146263050676,0.2101815925365752,0.5600588961691905,0.6651978365152326,0.5758449887530771,0.6702412567176631,0.5693864348370927,0.6647785151925742,0.48225824102797793,0.6510341222537018,0.32834853633208916,0.20872805451804546,0.329900068885363,0.22715332738124583,0.2659814727755905,0.16982064624090767,0.2674538133435193,0.17686781561183995
Cardiff City,Chelsea,L,2019,0.202795440262352,0.16822211244452773,0.2041861333111333,0.16419370823555976,0.2659246517371518,0.17530125361286214,0.23834477729872477,0.1707598222674669,0.6170442474192476,0.6600443419136448,0.5872266716127009,0.6440966316718165,0.6431092528687344,0.6432381470814977,0.572543098649716,0.6685809214968162,0.269684020292573,0.20335489271375984,0.31861594328873744,0.222932834154275,0.24404737990767406,0.18141794779562992,0.2782683501139384,0.17637164214758067
Cardiff City,Manchester City,L,2019,0.17130187173937172,0.14790222500297442,0.19865262760115704,0.15276779212744881,0.11797880591630593,0.13172758482997415,0.1316214381378855,0.1027853083742575,0.5716329732359143,0.6405180068188298,0.5831637014945839,0.6266019333607917,0.6051663701795281,0.6484930823758358,0.6094400697341873,0.7195488503066063,0.32557567176975083,0.2294319749665289,0.32064301017609836,0.21071378731416654,0.3070334742871508,0.21285056753536438,0.3380115860446743,0.19899605427954442
Cardiff City,Burnley,L,2019,0.2429082722832723,0.20019915244449893,0.1943407360613243,0.17297257432310992,0.16011057692307692,0.17728739051981024,0.2268383075258076,0.15905908840345073,0.4587710781865195,0.5421607882315949,0.4560559726221492,0.5395555339450283,0.5005159840159839,0.5785780860040687,0.4705088270647481,0.6085258155090864,0.4000681031000303,0.23797092236403417,0.40318302571611414,0.24159453224308627,0.4061200064770113,0.22932017183283157,0.35548853760618465,0.21507630986316426
Cardiff City,Brighton,W,2019,0.4694143964910218,0.42731964853838067,0.4577319787625514,0.4115579719012015,0.47456271557819535,0.45565876870370287,0.405948106567495,0.4588969604731991,0.2981633227883227,0.24214711270019681,0.24641770291112397,0.24992358574954548,0.337206836872278,0.26832818998427316,0.28477074232956584,0.2815546535910597,0.38612693096806877,0.21785667510338574,0.38805399257605155,0.18443818798484612,0.33753174025407007,0.21342854251097687,0.33334788863097686,0.1969357504415951
Cardiff City,Liverpool,L,2019,0.16722454098189388,0.1663814821035906,0.16399055111555114,0.18344402077845334,0.20001725357975353,0.17251327115357015,0.20966264448056246,0.18330413862942746,0.6259481580510995,0.701853715287645,0.5885841866466865,0.6803143383679563,0.6305880022755024,0.6683170877722113,0.6301214369780544,0.6990283818559716,0.35821057852965743,0.1839527023016948,0.3572044903625789,0.21013687187814908,0.30751581826755975,0.1914930005000005,0.28892783768519065,0.17365095988576296
Cardiff City,Fulham,L,2019,0.45670151664211256,0.3957324616351548,0.43627600010069045,0.4108961781102387,0.4808953652556594,0.4313615513109042,0.4711788962671317,0.4372803183530011,0.3164957403707404,0.33378239633814283,0.32381522235934,0.3167605616882448,0.3413770647352304,0.36996197204370673,0.3021243201243202,0.35746218631122945,0.3305609214057357,0.2189611187444956,0.29459705572205586,0.2094117432283515,0.2960005880772134,0.23041802404082395,0.33452450000979406,0.19917028637594467
Cardiff City,Crystal Palace,L,2019,0.2727968387821329,0.18759823266155162,0.28706292114748,0.2204175599612119,0.2877181256565932,0.24965501081781846,0.3678018737798148,0.2539773847169362,0.41525580954992714,0.3388697688835764,0.42444767403648986,0.3509989685484854,0.3678303621473125,0.29832629334843247,0.38059960404232845,0.303597824118751,0.5256964057184645,0.4581817290205783,0.4818583712039595,0.4406886531363773,0.5400655099973984,0.4651341865677462,0.5110633688207217,0.4334154486178552
Cardiff City,Manchester Utd,W,2019,0.1619004051504051,0.14462523829640658,0.2299247770203653,0.15268320188748752,0.16690556869600987,0.1317108462068909,0.179648688665136,0.10650651501851634,0.5797440435381613,0.6420166160855885,0.5712596949619008,0.6516063030749275,0.5938704300085879,0.6578328806133453,0.5998277486402488,0.6990967378053932,0.32102518525506146,0.22521809839677254,0.34947669734376413,0.21111133501785764,0.37730337202357334,0.23006212209189922,0.34079135325458865,0.21322009414792198
Chelsea,Bournemouth,W,2019,0.8471114930820812,0.7988788547026724,0.8369327837195485,0.7775210042034338,0.8273223998223999,0.8082841425549997,0.8534337051837051,0.7910924217961335,0.10196879019673136,0.16527943396684616,0.10049639943389943,0.14982214740176653,0.0866242784992785,0.15926059309316745,0.12635574148074152,0.1239748759861015,0.07734548784548786,0.0993783977577799,0.06898272560772561,0.07350260033840453,0.08062271756021756,0.08224565403392052,0.11662448009506834,0.07426141295241202
Chelsea,Cardiff City,W,2019,0.9453403124653125,0.92808176763243,0.9286591880341881,0.9157181891746174,0.9296648212898212,0.9003677228334372,0.9311162309912312,0.8877507830546663,0.02359559884559885,0.05158894959566094,0.0410327380952381,0.03423484651421466,0.03656962481962482,0.052690714019535984,0.032698676323676325,0.040923554142072154,0.04486542624042624,0.06224885468805143,0.020651029526029527,0.05346830613662925,0.042005050505050504,0.08699532001186007,0.044589126559714795,0.06016138618456022
Chelsea,Europa,W,2019,0.9130357102048279,0.8817250039329362,0.9275777670042377,0.89198525436048,0.8865226023976025,0.8519433798389799,0.8547727550227548,0.8689000756344667,0.04432448107448107,0.05464829636700485,0.05853458347208347,0.05243145197690564,0.06096489621489621,0.06518466014996249,0.0506444805194805,0.08066415615611305,0.07462270368520368,0.08157924298439605,0.06135375735375735,0.06845494410401236,0.09381994394494393,0.11621281997285986,0.08818916540975366,0.09016109026068543
Chelsea,West Ham,D,2019,0.3159152889594066,0.30039789857777616,0.32815825840825835,0.3217340649413185,0.322853333349657,0.3852172089193514,0.3343937222907812,0.3893619247055613,0.04477232408114761,0.07708005669190307,0.058967698967698975,0.05588777906826995,0.0969761766011766,0.10319415672421275,0.06717806499056497,0.12168317789341535,0.8490597180597181,0.8054643219912374,0.8539200937950937,0.830494102453506,0.8355416225930931,0.7443359865367841,0.8324482184482185,0.7644112366260026
Chelsea,Liverpool,W,2019,0.714278514377779,0.679285222600173,0.741349270011035,0.6987403280122293,0.6895687400834457,0.6749530654376773,0.6841364387246739,0.6614150815249854,0.05489160839160839,0.07186978171779045,0.04421973859473859,0.06790155866264329,0.09820622351504703,0.08952681293967907,0.10344468031968035,0.09875108961693387,0.1532228882228882,0.2170190272000001,0.1505572344322344,0.19482881649281658,0.1279445554445554,0.1663121582294936,0.16418605006105003,0.17728894076580395
Chelsea,Liverpool,D,2019,0.8870898782589959,0.8787137991241178,0.8968626928626929,0.8787481998467779,0.8185361684883745,0.8360779026071893,0.7974787157287159,0.8566772949056003,0.03410993173493174,0.05141866024615356,0.02467261904761904,0.048518775778440756,0.04739430708180709,0.05301001684891984,0.04687854506604507,0.06608656880901752,0.05035081585081585,0.045310139732469806,0.023438769563769567,0.039329678239708205,0.026863275613275613,0.06190587580345842,0.026409090909090906,0.04545997981864464
Chelsea,Europa,W,2019,0.849245164149576,0.8649677540760312,0.8486894608659314,0.8701821439697909,0.8495059593184591,0.836985421945448,0.7768917332667334,0.8453372016513279,0.09248385642135643,0.07903323053477224,0.08134092990342989,0.07335684729769994,0.11609384365634363,0.07136958370625895,0.13227660533910532,0.09746737506736675,0.09093116605616602,0.0861300072451721,0.10286008803288213,0.08373055365969288,0.08945057720057717,0.09920964178898498,0.10708344433344431,0.09501302397981456
Chelsea,Burnley,W,2019,0.9151424963924965,0.87672129836742,0.9031556776556777,0.8804514046160838,0.9070524597951067,0.8574690426760341,0.8721759351759352,0.8568976416392212,0.07159185259185258,0.07770650247397788,0.06082806001188354,0.06782487995766315,0.04403973803973805,0.11156496352508313,0.0689048382173382,0.10811027434447279,0.048387445887445896,0.05501829869400487,0.02905952380952381,0.0547095016783703,0.04952511377511378,0.07967715755402331,0.03895634920634921,0.06468894916579934
Chelsea,Crystal Palace,W,2019,0.9540980824730825,0.8847594025177328,0.9253461399711399,0.8896340010872043,0.9194117965367964,0.8854597339893077,0.9164411054631643,0.8802653530545114,0.09263961038961038,0.0688648176598874,0.060230567226890755,0.05501448073434262,0.027674297924297934,0.05778887435834161,0.05186792374292375,0.05927337052374454,0.027039835164835165,0.06676414106898053,0.011587301587301589,0.06390888802390245,0.05079224941724941,0.07916090777304338,0.045535962940568206,0.0705513693607861
Chelsea,Europa,W,2019,0.9167716033966035,0.8770095897517042,0.9174447219447219,0.8822156762450487,0.8817518576195045,0.8693872957692319,0.8430651823666533,0.8559935747011829,0.0985883862869157,0.07655803860043343,0.06238253331635685,0.07302346007015066,0.0767469891219891,0.09976775857489585,0.12131103618603616,0.10813309067696496,0.028237179487179485,0.06213956988765564,0.013908730158730159,0.055231647962285274,0.03468477355977356,0.06783640715618704,0.05366540404040404,0.07555119066414163
Chelsea,Everton,D,2019,0.395310049019608,0.34217134586701287,0.38109013209013215,0.37400596490889015,0.41599276418026415,0.40748202121176946,0.3903280506258449,0.45111135230220456,0.1725253002716238,0.11633715622871858,0.12646724109224106,0.10134041535883904,0.13779944075532305,0.08936812542596886,0.11666181245225361,0.12846283909988856,0.7337639958081135,0.6325716506115557,0.6806297274277148,0.646498415593269,0.6768065525161114,0.5871151733949911,0.6247330210639034,0.6042820693778104
Chelsea,Tottenham,L,2019,0.29757131063381065,0.3126968270829189,0.2950728829993536,0.36366087802987324,0.29236167304917304,0.2851366701229411,0.2967315184815185,0.358682219213934,0.7240328845775827,0.5736858869211615,0.7354416763791763,0.5861424501763196,0.7655516142354379,0.617280132389682,0.7656962204462207,0.6065193237794686,0.10416648629148632,0.10576317049045977,0.11783152958152958,0.09580692225819766,0.09575838744588745,0.10815464311982437,0.11988762626262627,0.13647312628194908
Chelsea,Europa,W,2019,0.8811224608724609,0.8176315983023221,0.9157076787591495,0.8319139746611086,0.8331443556443554,0.8361914631035323,0.818459373959374,0.828798614060555,0.13832821345321342,0.12156516710269961,0.15743438505938503,0.11333556789322564,0.13363451825951825,0.09913389819486046,0.12353431984681984,0.1253252505914598,0.1308223928848929,0.11931264428337249,0.08576628926628928,0.14436872617770224,0.11845368520368522,0.13425714118904322,0.09977063908313909,0.1355307909470886
Chelsea,Fulham,W,2019,0.893482101232101,0.8231019924155407,0.9140250223632578,0.837104447304203,0.9162656240818003,0.8429483723510814,0.9151690637793577,0.8551812755395054,0.06099186924186924,0.11754108296231103,0.092520313020313,0.10515452850291802,0.041199721331300274,0.09253217123574582,0.04678384992200781,0.11048666404768634,0.10718880914836797,0.15178441124782824,0.11201509927980517,0.15170859901282474,0.09970333832833832,0.16292174706248702,0.09498591686091686,0.14476709642880722
Chelsea,Wolves,L,2019,0.26911371063576944,0.289584924441358,0.24444075777164012,0.29554809521597286,0.233862561050061,0.2795941533945633,0.2947923089981913,0.3076584835998061,0.6495822514903399,0.52851646477119,0.7297619715810506,0.5978887483509877,0.6741800260498019,0.5825486475815542,0.687333923021423,0.5976268420398904,0.0760014985014985,0.08106186301966303,0.08319218975468974,0.08822582098674131,0.1087097902097902,0.09329078460107824,0.11242392248274599,0.11600525354695243
Chelsea,Manchester City,W,2019,0.22895131951381947,0.2726000947767997,0.21064707514707515,0.2771162387811756,0.24934020146520147,0.3126825554530896,0.2462522579759422,0.32033625969299884,0.7188650381481263,0.5772224646935827,0.7638763634241573,0.6291490182456687,0.6662524191494781,0.5614405859121665,0.6474676920301919,0.5676532082087885,0.13370304695304694,0.15665260447850493,0.12637944694194692,0.16111863628043843,0.134218942821884,0.16379801197064858,0.14642768203159068,0.1624618043933187
Chelsea,Europa,D,2019,0.8239020701520701,0.7627471846298199,0.8767682848197558,0.7658018050029244,0.8010519411144409,0.7652345998093181,0.7806430995475114,0.7891503335302538,0.10890062306974073,0.11915715375160321,0.09819212037962037,0.10056199594099309,0.08481779361849022,0.1327358223881442,0.1118625059151375,0.14226034908898932,0.069627886002886,0.13057369676010727,0.09469231462981462,0.1440894766950493,0.11078560042898278,0.13124453321014656,0.091890984015984,0.13471370111463501
Chelsea,Watford,W,2019,0.7572442765567764,0.7853120906642569,0.738485153735154,0.7514328746797859,0.8198841615900438,0.7690730035275599,0.812711809024309,0.7504028635294379,0.1073795999751882,0.12231606521535726,0.14846862655318538,0.09505840170988827,0.07977983127983128,0.12349033305347724,0.141425805919227,0.14366926346349332,0.08437931512931512,0.12512014837203592,0.06505274464097993,0.13743084412508497,0.07022076942665177,0.12074812839592199,0.05673151154401154,0.1284733886649364
Chelsea,Crystal Palace,W,2019,0.7019300144300142,0.7422571349649449,0.6384044301286949,0.7252527275886372,0.7469511681129327,0.74562652196793,0.7364013972138972,0.7382385798730651,0.16946004485710367,0.1345863632953007,0.24947448752228166,0.10781414466976517,0.18353959684106744,0.12038753860207946,0.2120494991119991,0.15200451918426267,0.09476597014097012,0.12160269438288301,0.08342508063831591,0.13061749665475367,0.05462517058105293,0.10803349432585266,0.0823898382319435,0.11809577221774153
Chelsea,Southampton,D,2019,0.7865254084151145,0.7547794606910938,0.807638030678472,0.7387908575940638,0.8448040439952201,0.7810804875547798,0.8463844260314844,0.7943463051589381,0.18625641188876485,0.15276363598114703,0.22778792898278188,0.13649370077470427,0.20439280735604265,0.14260553475705628,0.24243720862470858,0.1373426858199692,0.10154331779331775,0.10690105253256772,0.06035209235209236,0.10236047159812861,0.09962166020254257,0.09159211840293498,0.09283098845598849,0.11061482908906706
Chelsea,EFL Cup,L,2019,0.3384089517508637,0.3598586336954792,0.3369507367632368,0.38099716509276876,0.3857941286654523,0.3279715112264572,0.331915849265114,0.3954943416903025,0.6045483336108337,0.5642271094282082,0.583888108215314,0.6056841605873433,0.5934065509653743,0.5764084712635116,0.6567614117908236,0.5955420177877865,0.2614779040404041,0.14628859360453558,0.27122784609181677,0.14559177516183738,0.2575731438109535,0.12642442210171215,0.2753906024531025,0.15182256658197057
Chelsea,Newcastle Utd,W,2019,0.6911190639425933,0.7143891363758474,0.6516552377361201,0.7194485534228207,0.7007732218761632,0.7309996924276134,0.7420183705183707,0.728270714510654,0.2108786817757406,0.15701040498597407,0.27689113378451613,0.13147463706637563,0.21342004931343164,0.1352604459385541,0.28358986883000037,0.14936280941538482,0.23721633227883224,0.15577630974495563,0.23424999143013847,0.15102418600901607,0.22205561659702527,0.13849759444847373,0.21183139484784225,0.14745530102042814
Chelsea,Arsenal,L,2019,0.6330621274150685,0.665203497809388,0.6064146996794056,0.6478591680307854,0.5875212552969907,0.6360310399301863,0.6433329473888683,0.6428454316975387,0.24757069809275695,0.2196317112493348,0.3061358359777477,0.1906519091020309,0.2910813908313908,0.18935436514261755,0.3296259059567884,0.2234177713339279,0.12300271256521256,0.14764590555185186,0.11777979730108214,0.1632972556025239,0.15807546297871375,0.12100881122496798,0.1927743767670238,0.13917365238461935
Chelsea,EFL Cup,W,2019,0.4777826283193932,0.476824975454717,0.4149947976859741,0.5050915219817674,0.5151753911937738,0.5010287662457005,0.4451921221838019,0.5370533643934513,0.5745059915574623,0.5358502107858563,0.48350334641278925,0.49167715087809066,0.49878261934144286,0.47795851028320124,0.5135458071125641,0.5177842509214259,0.17431502525252526,0.12739753202248866,0.17472257347915246,0.12722564432963862,0.16241749590279,0.11594176514728337,0.17847961066711068,0.14851135103118382
Chelsea,Bournemouth,L,2019,0.5348873681143417,0.5908233968410579,0.5506461274793321,0.5966743705950402,0.6072229359692597,0.6001000093704691,0.5537490618042087,0.6048603465149465,0.39300903549065297,0.24339860751372394,0.3943785813859344,0.2332681848580601,0.3785676078307659,0.2528756474447807,0.4089903156054473,0.2631744351853526,0.3303511627261627,0.15768820193712305,0.22955587980766334,0.16940242144673068,0.2672335736514125,0.14179654222222,0.246275729172788,0.14720780187283145
Chelsea,Huddersfield,W,2019,0.7461368892545361,0.7073932885234879,0.76817341890136,0.7363372984230865,0.7590445853166442,0.7353748997754689,0.7757455877455878,0.7625034573406465,0.2877205486506957,0.25941231766583184,0.32947910382101553,0.2140471081813202,0.260041971916972,0.2004226827618874,0.27609832283729346,0.2038436988666414,0.08341376678876677,0.10456763843853521,0.0632000777000777,0.118031584622487,0.09890317035905272,0.10638740750037183,0.09294301531801534,0.0955580383506263
Chelsea,Manchester City,L,2019,0.43014536231742134,0.4059525381886707,0.4434475283703226,0.44219884054228975,0.3961114567621922,0.4343078945317112,0.4248452042238807,0.4170252888141659,0.46815563968195556,0.36029517417036094,0.4446522804036347,0.3629174893340267,0.5322897427434965,0.35848608542879795,0.46922853024168787,0.3899759663952238,0.2239991862712451,0.14371511280634658,0.18810579004329003,0.1598819081156524,0.21415626040626037,0.1816419388029364,0.17411053529803527,0.19285455689851141
Chelsea,Europa,W,2019,0.5491508152794918,0.540450315068863,0.5612515801192273,0.5465631215350589,0.5639663310545664,0.5543681129228295,0.5358973924252562,0.5722459850733232,0.4014800681344799,0.2912007064422246,0.4685350989954318,0.2605356717631088,0.4108107517482519,0.30529867247852005,0.4053979353979355,0.31224746221215394,0.26403393828393823,0.12215275340073647,0.23315879953379956,0.13395576924840724,0.2251736953706768,0.11476575124847768,0.23965241702741705,0.12039518353934894
Chelsea,FA Cup,L,2019,0.5268291537538828,0.495643272344587,0.4993101869535692,0.5055638707546637,0.511131853569547,0.5601311732960086,0.4867950699111691,0.503327336535381,0.4121842162180783,0.3023716983253349,0.44363168530815583,0.2828146878596301,0.3908821335827914,0.2743481139425484,0.4085476814851814,0.26971638320194935,0.3687324576008787,0.4068738357744555,0.3638489247680425,0.40995497019673477,0.33769395881895875,0.3985478517862029,0.42593733105130177,0.400389861184815
Chelsea,Europa,W,2019,0.7590174825174824,0.7269994867385111,0.7638841991341989,0.727505620944783,0.7447151137046646,0.7486652408754668,0.7468629838298955,0.7255762506596626,0.3713759035082564,0.27111265284007746,0.405343693179026,0.26524741041788363,0.33273408005393285,0.2522404374976418,0.35841677072927086,0.25179111041570207,0.10826424963924962,0.0921490036484218,0.07637689108277344,0.10321438844883367,0.09997582379780523,0.08997654044468265,0.12066756854256852,0.09616521371132468
Chelsea,Manchester City,D,2019,0.45780932773366984,0.5449249404791949,0.526076448061742,0.5878230038628538,0.45788807720057734,0.5776845363241959,0.5168421590879022,0.5639161075972949,0.4681966750354907,0.4830000065077047,0.5132980826363179,0.4892366616145307,0.49655364855732514,0.43254085247862334,0.5530243779698114,0.4006737413324109,0.39758369408369404,0.15369719764165954,0.35339761627261623,0.14001860867722646,0.3259333721833721,0.17125942449193496,0.3304141761016761,0.15784468739437396
