,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes,Team,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,SCA_Types_SCA,SCA_Types_PassLive,SCA_Types_PassDead,SCA_Types_Drib,SCA_Types_Sh,SCA_Types_Fld,SCA_Types_Def,GCA_Types_GCA,GCA_Types_PassLive,GCA_Types_PassDead,GCA_Types_Drib,GCA_Types_Sh,GCA_Types_Fld,GCA_Types_Def,Tackles_Tkl,Tackles_TklW,Tackles_Def_3rd,Tackles_Mid_3rd,Tackles_Att_3rd,Vs_Dribbles_Tkl,Vs_Dribbles_Att,Vs_Dribbles_Tkl%,Vs_Dribbles_Past,Pressures_Press,Pressures_Succ,Pressures_%,Pressures_Def_3rd,Pressures_Mid_3rd,Pressures_Att_3rd,Blocks_Blocks,Blocks_Sh,Blocks_ShSv,Blocks_Pass,Def_Int,Def_Tkl+Int,Def_Clr,Def_Err,GK_Perf_SoTA,GK_Perf_GA,GK_Perf_Saves,GK_Perf_Save%,GK_Perf_CS,GK_Perf_PSxG,GK_Perf_PSxG+/-,GK_Penalty_PKatt,GK_Penalty_PKA,GK_Penalty_PKsv,GK_Penalty_PKm,GK_Launch_Cmp,GK_Launch_Att,GK_Launch_Cmp%,GK_Passes_Att,GK_Passes_Thr,GK_Passes_Launch%,GK_Passes_AvgLen,Gk_Goal_Kk_Att,Gk_Goal_Kk_Launch%,Gk_Goal_Kk_AvgLen,GK_Crosses_Opp,GK_Crosses_Stp,GK_Crosses_Stp%,Gk_Sweeper_#OPA,Gk_Sweeper_AvgDist,Passing_Total_Cmp,Passing_Total_Att,Passing_Total_Cmp%,Passing_Total_TotDist,Passing_Total_PrgDist,Passing_Short_Cmp,Passing_Short_Att,Passing_Short_Cmp%,Passing_Medium_Cmp,Passing_Medium_Att,Passing_Medium_Cmp%,Passing_Long_Cmp,Passing_Long_Att,Passing_Long_Cmp%,Passing_Ast,Passing_xA,Passing_KP,Passing_1/3,Passing_PPA,Passing_CrsPA,Passing_Prog,Misc_Stats_CrdY,Misc_Stats_CrdR,Misc_Stats_2CrdY,Misc_Stats_Fls,Misc_Stats_Fld,Misc_Stats_Off,Misc_Stats_Crs,Misc_Stats_Int,Misc_Stats_TklW,Misc_Stats_PKwon,Misc_Stats_PKcon,Misc_Stats_OG,Misc_Stats_Recov,Misc_Stats_Aerial_DuelsWon,Misc_Stats_Aerial_DuelsLost,Misc_Stats_Aerial_DuelsWon%,Season
0,2018-08-11,17:30,Premier League,Matchweek 1,Sat,Away,D,2,2,Wolves,0.7,0.9,42,31231,Phil Jagielka,4-2-3-1,Craig Pawson,Match Report,,Everton,2,8,5,62.5,0.25,0.4,11.5,0.0,0,0,0.7,0.7,0.09,1.3,1.3,9.0,4.0,2.0,0.0,2.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,28.0,17,14.0,7.0,7.0,11.0,17.0,64.7,6.0,102.0,29.0,28.4,38.0,44.0,20.0,14.0,2.0,0.0,12.0,18,,40.0,1.0,4,2,2,50.0,0,1.8,-0.2,0,0,0,0,2.0,28.0,7.1,28.0,2.0,71.4,54.3,10.0,80.0,66.1,11.0,1.0,9.1,1.0,14.4,314.0,427.0,73.5,6041.0,1722.0,134.0,162.0,82.7,126.0,142.0,88.7,50.0,108.0,46.3,2,0.2,4.0,16.0,3.0,1.0,21.0,1,1,0,6,9,3,6,18,17,0,0,0,81.0,20.0,29.0,40.8,2019
1,2018-08-18,15:00,Premier League,Matchweek 2,Sat,Home,W,2,1,Southampton,1.8,1.6,56,38601,Séamus Coleman,4-2-3-1,Lee Mason,Match Report,,Everton,2,13,7,53.8,0.15,0.29,16.1,0.0,0,0,1.8,1.8,0.13,0.2,0.2,24.0,13.0,5.0,0.0,0.0,6.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,16.0,7,8.0,6.0,2.0,6.0,14.0,42.9,8.0,137.0,43.0,31.4,33.0,68.0,36.0,15.0,5.0,0.0,10.0,10,,39.0,3.0,4,1,2,75.0,0,1.5,0.5,0,0,0,0,6.0,22.0,27.3,27.0,3.0,63.0,52.8,10.0,50.0,51.5,10.0,2.0,20.0,2.0,11.1,329.0,442.0,74.4,6701.0,2434.0,114.0,136.0,83.8,152.0,189.0,80.4,54.0,98.0,55.1,2,1.7,11.0,28.0,7.0,2.0,39.0,0,0,0,8,24,2,11,10,7,0,0,0,90.0,27.0,30.0,47.4,2019
2,2018-08-25,15:00,Premier League,Matchweek 3,Sat,Away,D,2,2,Bournemouth,0.8,3.2,49,10654,Leighton Baines,4-4-1-1,Lee Probert,Match Report,,Everton,2,11,3,27.3,0.18,0.67,17.9,1.0,0,0,0.8,0.8,0.07,1.2,1.2,18.0,14.0,2.0,0.0,0.0,1.0,1.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,21.0,9,13.0,6.0,2.0,4.0,8.0,50.0,4.0,99.0,31.0,31.3,38.0,40.0,21.0,12.0,2.0,0.0,10.0,21,,24.0,1.0,5,2,4,80.0,0,2.1,0.1,1,1,0,0,16.0,33.0,48.5,30.0,3.0,80.0,60.8,10.0,90.0,72.3,10.0,1.0,10.0,1.0,18.4,344.0,438.0,78.5,7589.0,2446.0,120.0,135.0,88.9,150.0,178.0,84.3,67.0,106.0,63.2,2,0.7,9.0,23.0,8.0,3.0,25.0,3,1,0,17,13,0,12,21,9,0,1,0,73.0,18.0,14.0,56.3,2019
3,2018-08-29,19:45,EFL Cup,Second round,Wed,Home,W,3,1,Rotherham Utd,,,53,31972,Tom Davies,4-4-2,Graham Scott,Match Report,,Everton,3,15,9,60.0,0.2,0.33,,,0,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,,,3,1,2,66.7,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,1,0,0,15,7,3,5,0,0,0,0,0,,,,,2019
4,2018-09-01,15:00,Premier League,Matchweek 4,Sat,Home,D,1,1,Huddersfield,0.8,0.6,57,38767,Séamus Coleman,4-2-3-1,Stuart Attwell,Match Report,,Everton,1,11,1,9.1,0.09,1.0,16.2,0.0,0,0,0.8,0.8,0.07,0.2,0.2,16.0,12.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,9,9.0,5.0,0.0,6.0,17.0,35.3,11.0,170.0,48.0,28.2,39.0,86.0,45.0,11.0,1.0,0.0,10.0,40,,19.0,0.0,5,1,4,80.0,0,0.6,-0.4,0,0,0,0,6.0,17.0,35.3,19.0,4.0,47.4,44.9,8.0,100.0,78.9,11.0,1.0,9.1,3.0,23.8,416.0,508.0,81.9,8367.0,2840.0,177.0,197.0,89.8,162.0,186.0,87.1,72.0,109.0,66.1,1,0.7,9.0,45.0,7.0,3.0,40.0,3,0,0,14,15,1,8,40,9,0,0,0,84.0,27.0,32.0,45.8,2019
5,2018-09-16,16:00,Premier League,Matchweek 5,Sun,Home,L,1,3,West Ham,1.4,1.5,55,39161,Gylfi Sigurðsson,4-2-3-1,Martin Atkinson,Match Report,,Everton,1,16,4,25.0,0.06,0.25,18.5,3.0,0,0,1.4,1.4,0.08,-0.4,-0.4,22.0,12.0,1.0,3.0,1.0,4.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,29.0,13,18.0,6.0,5.0,11.0,28.0,39.3,17.0,186.0,58.0,31.2,83.0,66.0,37.0,14.0,3.0,0.0,11.0,14,,28.0,0.0,4,3,1,25.0,0,1.3,-1.7,0,0,0,0,5.0,13.0,38.5,25.0,11.0,32.0,35.9,9.0,55.6,57.2,6.0,0.0,0.0,1.0,12.8,383.0,489.0,78.3,8142.0,3014.0,135.0,152.0,88.8,174.0,204.0,85.3,67.0,115.0,58.3,1,1.0,8.0,51.0,10.0,4.0,54.0,2,0,0,19,11,3,20,14,13,0,0,0,93.0,15.0,18.0,45.5,2019
6,2018-09-23,16:00,Premier League,Matchweek 6,Sun,Away,L,0,2,Arsenal,0.7,0.9,39,59964,Tom Davies,4-2-3-1,Jonathan Moss,Match Report,,Everton,0,9,6,66.7,0.0,0.0,18.2,1.0,0,0,0.7,0.7,0.07,-0.7,-0.7,18.0,10.0,1.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,12,14.0,5.0,4.0,13.0,22.0,59.1,9.0,189.0,58.0,30.7,70.0,74.0,45.0,12.0,3.0,0.0,9.0,26,,33.0,1.0,5,2,3,60.0,0,1.5,-0.5,0,0,0,0,7.0,14.0,50.0,20.0,3.0,65.0,54.9,1.0,100.0,106.0,8.0,0.0,0.0,2.0,24.8,268.0,371.0,72.2,5321.0,2239.0,110.0,131.0,84.0,111.0,140.0,79.3,41.0,83.0,49.4,0,0.6,8.0,23.0,6.0,1.0,26.0,1,0,0,16,20,2,15,26,12,0,0,0,76.0,20.0,16.0,55.6,2019
7,2018-09-29,15:00,Premier League,Matchweek 7,Sat,Home,W,3,0,Fulham,2.4,0.7,51,38788,Tom Davies,4-2-3-1,Roger East,Match Report,,Everton,3,18,6,33.3,0.17,0.5,17.6,1.0,0,1,2.4,1.6,0.09,0.6,1.4,30.0,22.0,2.0,3.0,1.0,2.0,0.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,28.0,18,13.0,10.0,5.0,8.0,19.0,42.1,11.0,181.0,50.0,27.6,48.0,95.0,38.0,7.0,1.0,0.0,6.0,20,,13.0,0.0,0,0,0,,1,0.0,0.0,0,0,0,0,11.0,20.0,55.0,23.0,3.0,73.9,53.0,5.0,60.0,56.6,4.0,0.0,0.0,0.0,14.3,355.0,456.0,77.9,6938.0,2625.0,153.0,170.0,90.0,135.0,166.0,81.3,57.0,97.0,58.8,2,1.0,13.0,28.0,5.0,3.0,27.0,0,0,0,15,14,6,13,20,18,1,0,0,94.0,17.0,18.0,48.6,2019
8,2018-10-02,19:45,EFL Cup,Third round,Tue,Home,D,1 (3),1 (4),Southampton,,,52,30545,Leighton Baines,4-2-3-1,Chris Kavanagh,Match Report,Everton won on penalty kicks following extra time,Everton,1,7,4,57.1,0.14,0.25,,,0,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,,,1,1,0,0.0,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,0,0,4,3,0,10,0,0,0,0,0,,,,,2019
9,2018-10-06,15:00,Premier League,Matchweek 8,Sat,Away,W,2,1,Leicester City,1.4,1.1,48,32007,Tom Davies,4-2-3-1,Andre Marriner,Match Report,,Everton,2,17,8,47.1,0.12,0.25,16.9,0.0,0,0,1.4,1.4,0.08,0.6,0.6,21.0,7.0,5.0,4.0,2.0,2.0,1.0,4.0,1.0,0.0,3.0,0.0,0.0,0.0,17.0,9,5.0,9.0,3.0,6.0,16.0,37.5,10.0,146.0,56.0,38.4,36.0,67.0,43.0,16.0,2.0,0.0,14.0,19,,11.0,0.0,2,1,1,50.0,0,0.1,-0.9,0,0,0,0,9.0,20.0,45.0,19.0,2.0,73.7,57.1,6.0,100.0,62.3,3.0,0.0,0.0,2.0,16.8,337.0,467.0,72.2,6910.0,2665.0,135.0,165.0,81.8,138.0,180.0,76.7,60.0,105.0,57.1,1,0.9,10.0,30.0,6.0,0.0,27.0,1,0,0,13,12,0,12,19,9,0,0,0,113.0,26.0,28.0,48.1,2019
