,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes,Team,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,SCA_Types_SCA,SCA_Types_PassLive,SCA_Types_PassDead,SCA_Types_Drib,SCA_Types_Sh,SCA_Types_Fld,SCA_Types_Def,GCA_Types_GCA,GCA_Types_PassLive,GCA_Types_PassDead,GCA_Types_Drib,GCA_Types_Sh,GCA_Types_Fld,GCA_Types_Def,Tackles_Tkl,Tackles_TklW,Tackles_Def_3rd,Tackles_Mid_3rd,Tackles_Att_3rd,Vs_Dribbles_Tkl,Vs_Dribbles_Att,Vs_Dribbles_Tkl%,Vs_Dribbles_Past,Pressures_Press,Pressures_Succ,Pressures_%,Pressures_Def_3rd,Pressures_Mid_3rd,Pressures_Att_3rd,Blocks_Blocks,Blocks_Sh,Blocks_ShSv,Blocks_Pass,Def_Int,Def_Tkl+Int,Def_Clr,Def_Err,GK_Perf_SoTA,GK_Perf_GA,GK_Perf_Saves,GK_Perf_Save%,GK_Perf_CS,GK_Perf_PSxG,GK_Perf_PSxG+/-,GK_Penalty_PKatt,GK_Penalty_PKA,GK_Penalty_PKsv,GK_Penalty_PKm,GK_Launch_Cmp,GK_Launch_Att,GK_Launch_Cmp%,GK_Passes_Att,GK_Passes_Thr,GK_Passes_Launch%,GK_Passes_AvgLen,Gk_Goal_Kk_Att,Gk_Goal_Kk_Launch%,Gk_Goal_Kk_AvgLen,GK_Crosses_Opp,GK_Crosses_Stp,GK_Crosses_Stp%,Gk_Sweeper_#OPA,Gk_Sweeper_AvgDist,Passing_Total_Cmp,Passing_Total_Att,Passing_Total_Cmp%,Passing_Total_TotDist,Passing_Total_PrgDist,Passing_Short_Cmp,Passing_Short_Att,Passing_Short_Cmp%,Passing_Medium_Cmp,Passing_Medium_Att,Passing_Medium_Cmp%,Passing_Long_Cmp,Passing_Long_Att,Passing_Long_Cmp%,Passing_Ast,Passing_xA,Passing_KP,Passing_1/3,Passing_PPA,Passing_CrsPA,Passing_Prog,Misc_Stats_CrdY,Misc_Stats_CrdR,Misc_Stats_2CrdY,Misc_Stats_Fls,Misc_Stats_Fld,Misc_Stats_Off,Misc_Stats_Crs,Misc_Stats_Int,Misc_Stats_TklW,Misc_Stats_PKwon,Misc_Stats_PKcon,Misc_Stats_OG,Misc_Stats_Recov,Misc_Stats_Aerial_DuelsWon,Misc_Stats_Aerial_DuelsLost,Misc_Stats_Aerial_DuelsWon%,Season
0,2021-08-14,15:00,Premier League,Matchweek 1,Sat,Away,L,0,3,Chelsea,0.3,0.9,38,38965.0,James McArthur,4-4-2,Jonathan Moss,Match Report,,Crystal Palace,0,4,1,25.0,0.0,0.0,10.9,0.0,0,0,0.3,0.3,0.07,-0.3,-0.3,6.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6,8.0,2.0,0.0,4.0,14.0,28.6,10.0,144.0,21.0,14.6,67.0,60.0,17.0,13.0,3.0,0.0,10.0,14,,20.0,0.0,6,3,3,50.0,0,1.8,-1.2,0,0,0,0,4.0,11.0,36.4,33.0,5.0,27.3,29.7,8.0,25.0,19.8,10.0,2.0,20.0,0.0,9.0,371.0,433.0,85.7,7088.0,1960.0,152.0,166.0,91.6,166.0,179.0,92.7,46.0,71.0,64.8,0,0.3,4.0,14.0,3.0,1.0,12.0,0,0,0,17,15,1,5,14,6,0.0,0.0,0,55.0,16.0,8.0,66.7,2022
1,2021-08-21,15:00,Premier League,Matchweek 2,Sat,Home,D,0,0,Brentford,0.6,0.9,54,23091.0,James McArthur,4-3-3,Martin Atkinson,Match Report,,Crystal Palace,0,7,2,28.6,0.0,0.0,15.2,0.0,0,0,0.6,0.6,0.08,-0.6,-0.6,12.0,9.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,11,7.0,9.0,3.0,4.0,12.0,33.3,8.0,110.0,39.0,35.5,41.0,42.0,27.0,19.0,4.0,0.0,15.0,11,,16.0,0.0,3,0,3,100.0,1,0.8,0.8,0,0,0,0,9.0,22.0,40.9,27.0,5.0,55.6,45.1,11.0,63.6,39.5,6.0,0.0,0.0,0.0,12.0,356.0,472.0,75.4,7152.0,2597.0,139.0,172.0,80.8,146.0,178.0,82.0,63.0,108.0,58.3,0,0.6,6.0,16.0,10.0,3.0,27.0,3,0,0,14,12,1,7,11,11,0.0,0.0,0,102.0,17.0,20.0,45.9,2022
2,2021-08-24,19:45,EFL Cup,Second round,Tue,Away,L,0,1,Watford,,,66,9011.0,Joel Ward,4-3-3,Tim Robinson,Match Report,,Crystal Palace,0,11,4,36.4,0.0,0.0,,,0,0,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,11,,,,2,1,1,50.0,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,1,0,0,13,16,2,26,11,11,,,0,,,,,2022
3,2021-08-28,15:00,Premier League,Matchweek 3,Sat,Away,D,2,2,West Ham,0.7,1.2,54,59751.0,James McArthur,4-3-3,Stuart Attwell,Match Report,,Crystal Palace,2,9,2,22.2,0.22,1.0,13.4,0.0,0,0,0.7,0.7,0.08,1.3,1.3,16.0,12.0,2.0,1.0,0.0,1.0,0.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,17.0,8,8.0,8.0,1.0,4.0,9.0,44.4,5.0,122.0,29.0,23.8,49.0,50.0,23.0,21.0,7.0,0.0,14.0,9,,40.0,1.0,4,2,2,50.0,0,0.9,-1.1,0,0,0,0,7.0,12.0,58.3,30.0,8.0,26.7,26.7,9.0,44.4,36.0,14.0,0.0,0.0,1.0,12.2,413.0,497.0,83.1,7977.0,2544.0,170.0,190.0,89.5,187.0,208.0,89.9,48.0,81.0,59.3,1,0.6,7.0,17.0,6.0,2.0,28.0,0,0,0,9,10,2,8,9,8,0.0,0.0,0,86.0,31.0,14.0,68.9,2022
4,2021-09-11,12:30,Premier League,Matchweek 4,Sat,Home,W,3,0,Tottenham,2.4,0.1,62,26000.0,James McArthur,4-3-3,Jonathan Moss,Match Report,,Crystal Palace,3,17,3,17.6,0.12,0.67,16.5,1.0,1,1,2.4,1.7,0.1,0.6,0.3,27.0,17.0,2.0,3.0,3.0,1.0,1.0,6.0,5.0,0.0,1.0,0.0,0.0,0.0,16.0,13,9.0,6.0,1.0,9.0,20.0,45.0,11.0,147.0,50.0,34.0,31.0,86.0,30.0,11.0,0.0,0.0,11.0,13,,17.0,0.0,1,0,1,100.0,1,0.0,0.0,0,0,0,0,4.0,4.0,100.0,10.0,3.0,20.0,28.1,4.0,50.0,27.5,2.0,1.0,50.0,0.0,14.0,428.0,533.0,80.3,8306.0,2629.0,176.0,196.0,89.8,184.0,214.0,86.0,58.0,98.0,59.2,2,1.1,9.0,37.0,4.0,0.0,36.0,2,0,0,17,17,0,20,13,13,0.0,0.0,0,90.0,20.0,21.0,48.8,2022
5,2021-09-18,15:00,Premier League,Matchweek 5,Sat,Away,L,0,3,Liverpool,0.8,2.7,41,52000.0,James McArthur,4-3-3,Andy Madley,Match Report,,Crystal Palace,0,13,2,15.4,0.0,0.0,18.1,1.0,0,0,0.8,0.8,0.06,-0.8,-0.8,19.0,13.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,13,19.0,5.0,3.0,12.0,21.0,57.1,9.0,161.0,44.0,27.3,75.0,50.0,36.0,27.0,10.0,0.0,17.0,8,,27.0,0.0,10,3,7,70.0,0,2.4,-0.6,0,0,0,0,5.0,12.0,41.7,17.0,3.0,47.1,39.1,8.0,50.0,39.0,17.0,1.0,5.9,0.0,12.0,267.0,361.0,74.0,5390.0,1880.0,104.0,119.0,87.4,114.0,141.0,80.9,46.0,92.0,50.0,0,0.6,9.0,17.0,6.0,2.0,23.0,1,0,0,11,16,3,13,8,13,0.0,0.0,0,83.0,7.0,18.0,28.0,2022
6,2021-09-27,20:00,Premier League,Matchweek 6,Mon,Home,D,1,1,Brighton,1.4,0.6,47,22975.0,Luka Milivojević,4-3-3,Andre Marriner,Match Report,,Crystal Palace,1,7,2,28.6,0.0,0.0,23.2,1.0,1,1,1.4,0.6,0.09,-0.4,-0.6,12.0,8.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,10.0,6,5.0,4.0,1.0,6.0,12.0,50.0,6.0,220.0,53.0,24.1,57.0,82.0,81.0,13.0,3.0,0.0,10.0,26,,17.0,0.0,4,1,3,75.0,0,1.6,0.6,0,0,0,0,4.0,11.0,36.4,21.0,5.0,42.9,40.3,5.0,40.0,36.6,6.0,1.0,16.7,0.0,11.8,436.0,522.0,83.5,7678.0,2375.0,217.0,230.0,94.3,162.0,187.0,86.6,46.0,88.0,52.3,0,0.6,5.0,30.0,11.0,4.0,30.0,2,0,0,13,11,1,9,26,6,1.0,0.0,0,66.0,6.0,15.0,28.6,2022
7,2021-10-03,14:00,Premier League,Matchweek 7,Sun,Home,D,2,2,Leicester City,1.3,1.7,60,25000.0,Luka Milivojević,4-3-3,Anthony Taylor,Match Report,,Crystal Palace,2,18,4,22.2,0.11,0.5,14.4,0.0,0,0,1.3,1.3,0.08,0.7,0.7,30.0,18.0,2.0,3.0,4.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0,17,5.0,14.0,0.0,7.0,19.0,36.8,12.0,216.0,76.0,35.2,37.0,123.0,56.0,15.0,2.0,0.0,13.0,22,,31.0,1.0,5,2,3,60.0,0,1.0,-1.0,0,0,0,0,1.0,5.0,20.0,32.0,9.0,15.6,25.9,2.0,0.0,23.5,3.0,0.0,0.0,0.0,10.3,474.0,588.0,80.6,9039.0,2650.0,175.0,194.0,90.2,221.0,253.0,87.4,64.0,110.0,58.2,0,0.9,13.0,32.0,13.0,4.0,44.0,2,0,0,16,15,2,19,22,17,0.0,0.0,0,109.0,24.0,20.0,54.5,2022
8,2021-10-18,20:00,Premier League,Matchweek 8,Mon,Away,D,2,2,Arsenal,0.9,1.4,45,59475.0,Luka Milivojević,4-2-3-1,Mike Dean,Match Report,,Crystal Palace,2,9,6,66.7,0.22,0.33,20.5,0.0,0,0,0.9,0.9,0.1,1.1,1.1,10.0,9.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,21.0,14,16.0,1.0,4.0,7.0,17.0,41.2,10.0,147.0,48.0,32.7,66.0,56.0,25.0,15.0,2.0,0.0,13.0,10,,32.0,0.0,6,2,4,66.7,0,2.1,0.1,0,0,0,0,9.0,12.0,75.0,32.0,6.0,28.1,29.4,5.0,60.0,43.8,8.0,0.0,0.0,2.0,17.0,417.0,490.0,85.1,8217.0,2556.0,149.0,167.0,89.2,206.0,229.0,90.0,56.0,79.0,70.9,2,0.5,5.0,26.0,2.0,1.0,19.0,1,0,0,9,7,3,7,10,14,0.0,0.0,0,75.0,27.0,9.0,75.0,2022
9,2021-10-23,15:00,Premier League,Matchweek 9,Sat,Home,D,1,1,Newcastle Utd,1.7,0.4,74,24609.0,Luka Milivojević,4-3-3,Darren England,Match Report,,Crystal Palace,1,16,4,25.0,0.06,0.25,14.7,0.0,0,0,1.7,1.7,0.11,-0.7,-0.7,21.0,16.0,0.0,0.0,4.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,15.0,7,5.0,8.0,2.0,5.0,9.0,55.6,4.0,131.0,44.0,33.6,34.0,65.0,32.0,14.0,2.0,0.0,12.0,2,,20.0,0.0,1,1,0,0.0,0,0.4,-0.6,0,0,0,0,1.0,3.0,33.3,14.0,5.0,14.3,24.4,3.0,33.3,28.3,2.0,0.0,0.0,1.0,16.0,611.0,721.0,84.7,11012.0,2890.0,256.0,284.0,90.1,291.0,327.0,89.0,56.0,95.0,58.9,1,1.3,9.0,38.0,13.0,4.0,39.0,3,0,0,15,15,2,19,2,7,0.0,0.0,0,118.0,26.0,17.0,60.5,2022
