,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes,Team,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,SCA_Types_SCA,SCA_Types_PassLive,SCA_Types_PassDead,SCA_Types_Drib,SCA_Types_Sh,SCA_Types_Fld,SCA_Types_Def,GCA_Types_GCA,GCA_Types_PassLive,GCA_Types_PassDead,GCA_Types_Drib,GCA_Types_Sh,GCA_Types_Fld,GCA_Types_Def,Tackles_Tkl,Tackles_TklW,Tackles_Def_3rd,Tackles_Mid_3rd,Tackles_Att_3rd,Vs_Dribbles_Tkl,Vs_Dribbles_Att,Vs_Dribbles_Tkl%,Vs_Dribbles_Past,Pressures_Press,Pressures_Succ,Pressures_%,Pressures_Def_3rd,Pressures_Mid_3rd,Pressures_Att_3rd,Blocks_Blocks,Blocks_Sh,Blocks_ShSv,Blocks_Pass,Def_Int,Def_Tkl+Int,Def_Clr,Def_Err,GK_Perf_SoTA,GK_Perf_GA,GK_Perf_Saves,GK_Perf_Save%,GK_Perf_CS,GK_Perf_PSxG,GK_Perf_PSxG+/-,GK_Penalty_PKatt,GK_Penalty_PKA,GK_Penalty_PKsv,GK_Penalty_PKm,GK_Launch_Cmp,GK_Launch_Att,GK_Launch_Cmp%,GK_Passes_Att,GK_Passes_Thr,GK_Passes_Launch%,GK_Passes_AvgLen,Gk_Goal_Kk_Att,Gk_Goal_Kk_Launch%,Gk_Goal_Kk_AvgLen,GK_Crosses_Opp,GK_Crosses_Stp,GK_Crosses_Stp%,Gk_Sweeper_#OPA,Gk_Sweeper_AvgDist,Passing_Total_Cmp,Passing_Total_Att,Passing_Total_Cmp%,Passing_Total_TotDist,Passing_Total_PrgDist,Passing_Short_Cmp,Passing_Short_Att,Passing_Short_Cmp%,Passing_Medium_Cmp,Passing_Medium_Att,Passing_Medium_Cmp%,Passing_Long_Cmp,Passing_Long_Att,Passing_Long_Cmp%,Passing_Ast,Passing_xA,Passing_KP,Passing_1/3,Passing_PPA,Passing_CrsPA,Passing_Prog,Misc_Stats_CrdY,Misc_Stats_CrdR,Misc_Stats_2CrdY,Misc_Stats_Fls,Misc_Stats_Fld,Misc_Stats_Off,Misc_Stats_Crs,Misc_Stats_Int,Misc_Stats_TklW,Misc_Stats_PKwon,Misc_Stats_PKcon,Misc_Stats_OG,Misc_Stats_Recov,Misc_Stats_Aerial_DuelsWon,Misc_Stats_Aerial_DuelsLost,Misc_Stats_Aerial_DuelsWon%,Season
0,2019-08-11,16:30,Premier League,Matchweek 1,Sun,Home,W,4,0,Chelsea,2.3,0.8,46,73620.0,David de Gea,4-2-3-1,Anthony Taylor,Match Report,,Manchester United,4,10,4,40.0,0.3,0.75,17.7,0.0,1,1,2.3,1.5,0.15,1.7,1.5,19.0,18.0,0.0,0.0,0.0,1.0,0.0,7.0,6.0,0.0,0.0,0.0,1.0,0.0,22.0,15,8.0,10.0,4.0,10.0,24.0,41.7,14.0,230.0,69.0,30.0,61.0,123.0,46.0,16.0,4.0,0.0,12.0,8,,29.0,0.0,7,0,7,100.0,1,0.5,0.5,0,0,0,0,4.0,8.0,50.0,20.0,5.0,25.0,30.9,7.0,42.9,39.4,9.0,1.0,11.1,0.0,8.3,393.0,478.0,82.2,7362.0,2378.0,167.0,188.0,88.8,163.0,181.0,90.1,54.0,81.0,66.7,3,1.5,9.0,16.0,8.0,2.0,24.0,3,0,0,18,15,2,8,8,15,1.0,0.0,0,91.0,12.0,5.0,70.6,2020
1,2019-08-19,20:00,Premier League,Matchweek 2,Mon,Away,D,1,1,Wolves,1.3,0.3,64,31314.0,David de Gea,4-2-3-1,Jonathan Moss,Match Report,,Manchester United,1,8,1,12.5,0.13,1.0,20.3,1.0,0,1,1.3,0.6,0.07,-0.3,0.4,13.0,6.0,4.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,23.0,13,10.0,11.0,2.0,10.0,22.0,45.5,12.0,224.0,79.0,35.3,56.0,115.0,53.0,11.0,1.0,0.0,10.0,7,,23.0,0.0,2,1,1,50.0,0,0.7,-0.3,0,0,0,0,5.0,7.0,71.4,24.0,8.0,20.8,27.9,3.0,66.7,42.7,7.0,0.0,0.0,0.0,9.5,585.0,681.0,85.9,10566.0,3114.0,270.0,296.0,91.2,238.0,266.0,89.5,65.0,94.0,69.1,1,0.4,5.0,39.0,11.0,1.0,42.0,2,0,0,10,19,1,8,7,13,1.0,0.0,0,102.0,15.0,13.0,53.6,2020
2,2019-08-24,15:00,Premier League,Matchweek 3,Sat,Home,L,1,2,Crystal Palace,2.4,0.7,70,73454.0,David de Gea,4-2-3-1,Paul Tierney,Match Report,,Manchester United,1,21,3,14.3,0.05,0.33,16.8,3.0,0,1,2.4,1.6,0.08,-1.4,-0.6,33.0,18.0,5.0,1.0,2.0,6.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,5,6.0,3.0,1.0,2.0,14.0,14.3,12.0,91.0,26.0,28.6,20.0,52.0,19.0,10.0,1.0,0.0,9.0,6,,12.0,0.0,3,2,1,33.3,0,1.1,-0.9,0,0,0,0,2.0,3.0,66.7,9.0,3.0,22.2,30.8,5.0,20.0,24.4,2.0,0.0,0.0,0.0,6.0,502.0,593.0,84.7,9764.0,2911.0,220.0,250.0,88.0,208.0,234.0,88.9,70.0,94.0,74.5,1,0.9,13.0,57.0,10.0,2.0,56.0,2,0,0,11,22,0,17,6,5,1.0,0.0,0,106.0,25.0,13.0,65.8,2020
3,2019-08-31,12:30,Premier League,Matchweek 4,Sat,Away,D,1,1,Southampton,1.6,0.7,60,30499.0,Ashley Young,4-2-3-1,Mike Dean,Match Report,,Manchester United,1,21,8,38.1,0.05,0.13,17.3,0.0,0,0,1.6,1.6,0.07,-0.6,-0.6,38.0,33.0,0.0,4.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,20.0,11,13.0,5.0,2.0,10.0,16.0,62.5,6.0,132.0,47.0,35.6,43.0,51.0,38.0,16.0,3.0,0.0,13.0,4,,26.0,0.0,2,1,1,50.0,0,0.7,-0.3,0,0,0,0,2.0,10.0,20.0,16.0,6.0,25.0,28.1,10.0,60.0,50.0,10.0,0.0,0.0,0.0,8.0,464.0,580.0,80.0,8926.0,2933.0,172.0,196.0,87.8,229.0,265.0,86.4,57.0,96.0,59.4,1,1.5,19.0,31.0,18.0,4.0,55.0,2,0,0,9,19,1,22,4,11,0.0,0.0,0,117.0,18.0,20.0,47.4,2020
4,2019-09-14,15:00,Premier League,Matchweek 5,Sat,Home,W,1,0,Leicester City,1.0,0.4,43,73689.0,Ashley Young,4-2-3-1,Martin Atkinson,Match Report,,Manchester United,1,9,4,44.4,0.0,0.0,22.9,2.0,1,1,1.0,0.3,0.03,0.0,-0.3,18.0,9.0,2.0,2.0,2.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,18.0,11,9.0,5.0,4.0,9.0,28.0,32.1,19.0,194.0,59.0,30.4,54.0,93.0,47.0,17.0,3.0,0.0,14.0,14,,33.0,0.0,3,0,3,100.0,1,0.6,0.6,0,0,0,0,5.0,12.0,41.7,15.0,2.0,66.7,48.9,5.0,40.0,39.4,9.0,1.0,11.1,0.0,9.0,286.0,375.0,76.3,5059.0,1904.0,143.0,158.0,90.5,115.0,142.0,81.0,27.0,52.0,51.9,0,0.2,6.0,18.0,5.0,0.0,25.0,1,0,0,14,16,0,5,14,11,1.0,0.0,0,85.0,15.0,18.0,45.5,2020
5,2019-09-19,20:00,Europa Lg,Group stage,Thu,Home,W,1,0,kz Astana FK,2.3,0.2,72,50783.0,Nemanja Matić,4-2-3-1,François Letexier,Match Report,,Manchester United,1,21,7,33.3,0.05,0.14,20.8,4.0,0,0,2.3,2.3,0.11,-1.3,-1.3,32.0,23.0,0.0,1.0,3.0,4.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,15.0,10,4.0,8.0,3.0,6.0,13.0,46.2,7.0,119.0,49.0,41.2,18.0,51.0,50.0,13.0,1.0,0.0,12.0,4,,23.0,0.0,0,0,0,,1,0.0,0.0,0,0,0,0,2.0,8.0,25.0,22.0,6.0,31.8,34.0,2.0,50.0,38.5,7.0,0.0,0.0,2.0,15.9,692.0,800.0,86.5,13406.0,3558.0,270.0,304.0,88.8,323.0,356.0,90.7,97.0,128.0,75.8,1,0.9,10.0,66.0,13.0,1.0,71.0,1,0,0,10,11,1,15,4,10,0.0,0.0,0,116.0,24.0,15.0,61.5,2020
6,2019-09-22,14:00,Premier League,Matchweek 6,Sun,Away,L,0,2,West Ham,1.0,0.5,52,59936.0,Ashley Young,4-2-3-1,Anthony Taylor,Match Report,,Manchester United,0,10,4,40.0,0.0,0.0,17.6,0.0,0,0,1.0,1.0,0.1,-1.0,-1.0,17.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,6,9.0,5.0,1.0,2.0,16.0,12.5,14.0,135.0,30.0,22.2,45.0,58.0,32.0,23.0,3.0,0.0,20.0,7,,26.0,0.0,6,2,4,66.7,0,1.6,-0.4,0,0,0,0,3.0,3.0,100.0,13.0,5.0,23.1,28.1,10.0,0.0,16.7,8.0,0.0,0.0,0.0,16.3,410.0,512.0,80.1,7667.0,2470.0,166.0,187.0,88.8,193.0,221.0,87.3,40.0,79.0,50.6,0,0.9,8.0,25.0,5.0,1.0,39.0,2,0,0,12,9,1,11,7,6,0.0,0.0,0,81.0,16.0,18.0,47.1,2020
7,2019-09-25,20:00,EFL Cup,Third round,Wed,Home,D,1 (5),1 (3),Rochdale,,,65,58313.0,Axel Tuanzebe,4-2-3-1,John Brooks,Match Report,Manchester Utd won on penalty kicks following extra time,Manchester United,1,31,8,25.8,0.03,0.13,,,0,0,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,9,,,,2,1,1,50.0,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,0,0,17,3,0,28,9,13,,,0,,,,,2020
8,2019-09-30,20:00,Premier League,Matchweek 7,Mon,Home,D,1,1,Arsenal,1.2,1.9,55,73201.0,Ashley Young,4-2-3-1,Kevin Friend,Match Report,,Manchester United,1,16,4,25.0,0.06,0.25,21.5,1.0,0,0,1.2,1.2,0.08,-0.2,-0.2,23.0,18.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,19.0,13,5.0,8.0,6.0,5.0,15.0,33.3,10.0,184.0,56.0,30.4,43.0,91.0,50.0,12.0,2.0,0.0,10.0,6,,13.0,1.0,5,1,4,80.0,0,2.3,1.3,0,0,0,0,4.0,9.0,44.4,20.0,7.0,30.0,35.4,8.0,37.5,36.8,10.0,1.0,10.0,0.0,6.7,382.0,483.0,79.1,7713.0,2386.0,155.0,178.0,87.1,157.0,186.0,84.4,66.0,101.0,65.3,1,0.8,11.0,27.0,2.0,0.0,30.0,4,0,0,24,12,2,10,6,13,0.0,0.0,0,84.0,9.0,8.0,52.9,2020
9,2019-10-03,18:55,Europa Lg,Group stage,Thu,Away,D,0,0,nl AZ Alkmaar,0.6,0.6,48,13863.0,David de Gea,4-2-3-1,Gediminas Mažeika,Match Report,,Manchester United,0,6,0,0.0,0.0,,20.2,1.0,0,0,0.6,0.6,0.11,-0.6,-0.6,12.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5,5.0,4.0,1.0,4.0,22.0,18.2,18.0,207.0,40.0,19.3,59.0,87.0,61.0,13.0,3.0,0.0,10.0,5,,18.0,0.0,4,0,4,100.0,1,0.6,0.6,0,0,0,0,4.0,14.0,28.6,20.0,3.0,45.0,40.3,12.0,41.7,37.8,10.0,1.0,10.0,0.0,14.0,526.0,601.0,87.5,10241.0,2633.0,212.0,227.0,93.4,238.0,261.0,91.2,70.0,100.0,70.0,0,0.5,5.0,50.0,5.0,1.0,35.0,1,0,0,8,7,3,4,5,5,0.0,0.0,0,76.0,11.0,4.0,73.3,2020
