,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes,Team,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,SCA_Types_SCA,SCA_Types_PassLive,SCA_Types_PassDead,SCA_Types_Drib,SCA_Types_Sh,SCA_Types_Fld,SCA_Types_Def,GCA_Types_GCA,GCA_Types_PassLive,GCA_Types_PassDead,GCA_Types_Drib,GCA_Types_Sh,GCA_Types_Fld,GCA_Types_Def,Tackles_Tkl,Tackles_TklW,Tackles_Def_3rd,Tackles_Mid_3rd,Tackles_Att_3rd,Vs_Dribbles_Tkl,Vs_Dribbles_Att,Vs_Dribbles_Tkl%,Vs_Dribbles_Past,Pressures_Press,Pressures_Succ,Pressures_%,Pressures_Def_3rd,Pressures_Mid_3rd,Pressures_Att_3rd,Blocks_Blocks,Blocks_Sh,Blocks_ShSv,Blocks_Pass,Def_Int,Def_Tkl+Int,Def_Clr,Def_Err,GK_Perf_SoTA,GK_Perf_GA,GK_Perf_Saves,GK_Perf_Save%,GK_Perf_CS,GK_Perf_PSxG,GK_Perf_PSxG+/-,GK_Penalty_PKatt,GK_Penalty_PKA,GK_Penalty_PKsv,GK_Penalty_PKm,GK_Launch_Cmp,GK_Launch_Att,GK_Launch_Cmp%,GK_Passes_Att,GK_Passes_Thr,GK_Passes_Launch%,GK_Passes_AvgLen,Gk_Goal_Kk_Att,Gk_Goal_Kk_Launch%,Gk_Goal_Kk_AvgLen,GK_Crosses_Opp,GK_Crosses_Stp,GK_Crosses_Stp%,Gk_Sweeper_#OPA,Gk_Sweeper_AvgDist,Passing_Total_Cmp,Passing_Total_Att,Passing_Total_Cmp%,Passing_Total_TotDist,Passing_Total_PrgDist,Passing_Short_Cmp,Passing_Short_Att,Passing_Short_Cmp%,Passing_Medium_Cmp,Passing_Medium_Att,Passing_Medium_Cmp%,Passing_Long_Cmp,Passing_Long_Att,Passing_Long_Cmp%,Passing_Ast,Passing_xA,Passing_KP,Passing_1/3,Passing_PPA,Passing_CrsPA,Passing_Prog,Misc_Stats_CrdY,Misc_Stats_CrdR,Misc_Stats_2CrdY,Misc_Stats_Fls,Misc_Stats_Fld,Misc_Stats_Off,Misc_Stats_Crs,Misc_Stats_Int,Misc_Stats_TklW,Misc_Stats_PKwon,Misc_Stats_PKcon,Misc_Stats_OG,Misc_Stats_Recov,Misc_Stats_Aerial_DuelsWon,Misc_Stats_Aerial_DuelsLost,Misc_Stats_Aerial_DuelsWon%,Season
0,2018-08-11,17:30,Premier League,Matchweek 1,Sat,Home,D,2,2,Everton,0.9,0.7,58,31231,Conor Coady,3-4-3,Craig Pawson,Match Report,,Wolverhampton Wanderers,2,11,4,36.4,0.18,0.5,22.0,1.0,0,0,0.9,0.9,0.08,1.1,1.1,10.0,9.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,16.0,9,11.0,5.0,0.0,5.0,9.0,55.6,4.0,74.0,28.0,37.8,25.0,33.0,16.0,11.0,0.0,0.0,11.0,11,,36.0,0.0,5,2,3,60.0,0,1.3,-0.7,0,0,0,0,3.0,8.0,37.5,15.0,2.0,53.3,42.4,1.0,0.0,27.0,6.0,0.0,0.0,1.0,18.3,484.0,592.0,81.8,10408.0,2712.0,151.0,171.0,88.3,239.0,276.0,86.6,90.0,131.0,68.7,1,0.7,5.0,44.0,6.0,2.0,39.0,0,0,0,9,7,2,16,11,9,0,0,0,101.0,29.0,20.0,59.2,2019
1,2018-08-18,15:00,Premier League,Matchweek 2,Sat,Away,L,0,2,Leicester City,1.2,0.2,57,32043,Conor Coady,3-4-3,Mike Dean,Match Report,,Wolverhampton Wanderers,0,11,2,18.2,0.0,0.0,16.8,0.0,0,0,1.2,1.2,0.12,-1.2,-1.2,21.0,17.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,14,9.0,6.0,4.0,10.0,30.0,33.3,20.0,146.0,41.0,28.1,35.0,66.0,45.0,12.0,3.0,0.0,9.0,11,,24.0,0.0,2,2,1,0.0,0,0.8,-0.2,0,0,0,0,5.0,9.0,55.6,16.0,6.0,31.3,34.8,7.0,57.1,47.4,7.0,0.0,0.0,1.0,11.9,445.0,549.0,81.1,9124.0,2844.0,166.0,186.0,89.2,193.0,212.0,91.0,78.0,125.0,62.4,0,0.5,7.0,37.0,10.0,4.0,34.0,1,0,0,10,12,1,17,11,14,0,0,1,93.0,15.0,18.0,45.5,2019
2,2018-08-25,12:30,Premier League,Matchweek 3,Sat,Home,D,1,1,Manchester City,1.1,1.5,29,31322,Conor Coady,3-4-3,Martin Atkinson,Match Report,,Wolverhampton Wanderers,1,11,2,18.2,0.09,0.5,17.5,0.0,0,0,1.1,1.1,0.1,-0.1,-0.1,18.0,14.0,1.0,3.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,26.0,14,19.0,4.0,3.0,15.0,34.0,44.1,19.0,191.0,45.0,23.6,103.0,74.0,14.0,14.0,6.0,0.0,8.0,11,,37.0,1.0,6,1,4,83.3,0,1.5,0.5,0,0,0,0,10.0,28.0,35.7,15.0,0.0,86.7,65.1,17.0,88.2,60.1,14.0,0.0,0.0,0.0,9.7,191.0,281.0,68.0,4224.0,1791.0,77.0,98.0,78.6,68.0,90.0,75.6,41.0,84.0,48.8,1,1.1,10.0,13.0,4.0,3.0,19.0,1,0,0,16,8,4,11,11,14,0,0,0,71.0,13.0,12.0,52.0,2019
3,2018-08-28,19:45,EFL Cup,Second round,Tue,Away,W,2,0,Sheffield Weds,,,55,13597,Conor Coady,3-4-3,Robert Jones,Match Report,,Wolverhampton Wanderers,2,12,5,41.7,0.08,0.2,,,1,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,,,3,0,3,100.0,1,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,0,0,13,9,1,2,0,0,1,0,0,,,,,2019
4,2018-09-01,15:00,Premier League,Matchweek 4,Sat,Away,W,1,0,West Ham,1.2,0.9,53,56947,Conor Coady,3-4-3,Chris Kavanagh,Match Report,,Wolverhampton Wanderers,1,15,6,40.0,0.07,0.17,20.1,0.0,0,0,1.2,1.2,0.08,-0.2,-0.2,22.0,17.0,1.0,2.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,25.0,12,10.0,9.0,6.0,9.0,21.0,42.9,12.0,188.0,60.0,31.9,64.0,82.0,42.0,16.0,5.0,0.0,11.0,31,,14.0,0.0,3,0,3,100.0,1,0.9,0.9,0,0,0,0,9.0,18.0,50.0,20.0,3.0,55.0,47.2,9.0,77.8,54.1,9.0,1.0,11.1,0.0,13.0,439.0,531.0,82.7,8936.0,3029.0,162.0,176.0,92.0,189.0,215.0,87.9,77.0,117.0,65.8,1,0.8,10.0,37.0,7.0,0.0,45.0,1,0,0,13,15,0,14,31,12,0,0,0,80.0,19.0,11.0,63.3,2019
5,2018-09-16,13:30,Premier League,Matchweek 5,Sun,Home,W,1,0,Burnley,2.8,0.3,59,30406,Conor Coady,3-4-3,Andre Marriner,Match Report,,Wolverhampton Wanderers,1,31,6,19.4,0.03,0.17,18.1,0.0,0,0,2.8,2.8,0.1,-1.8,-1.8,43.0,35.0,1.0,1.0,4.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,13.0,8,6.0,5.0,2.0,9.0,17.0,52.9,8.0,139.0,38.0,27.3,38.0,72.0,29.0,7.0,1.0,0.0,6.0,7,,39.0,0.0,2,0,2,100.0,1,0.1,0.1,0,0,0,0,5.0,11.0,45.5,8.0,0.0,62.5,42.4,6.0,100.0,63.5,1.0,0.0,0.0,0.0,13.0,491.0,595.0,82.5,10340.0,3202.0,191.0,212.0,90.1,192.0,213.0,90.1,98.0,142.0,69.0,1,2.3,21.0,48.0,11.0,3.0,46.0,2,0,0,11,13,1,22,7,8,0,0,0,105.0,24.0,38.0,38.7,2019
6,2018-09-22,15:00,Premier League,Matchweek 6,Sat,Away,D,1,1,Manchester Utd,0.6,0.5,36,74489,Conor Coady,3-4-3,Kevin Friend,Match Report,,Wolverhampton Wanderers,1,11,8,72.7,0.09,0.13,17.8,0.0,0,0,0.6,0.6,0.06,0.4,0.4,18.0,10.0,2.0,3.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,11.0,5,6.0,5.0,0.0,5.0,17.0,29.4,12.0,177.0,43.0,24.3,68.0,89.0,20.0,18.0,6.0,0.0,12.0,15,,46.0,0.0,6,1,4,83.3,0,1.0,0.0,0,0,0,0,8.0,19.0,42.1,20.0,3.0,70.0,48.0,5.0,100.0,60.2,15.0,2.0,13.3,0.0,14.3,300.0,403.0,74.4,5779.0,2265.0,132.0,143.0,92.3,112.0,148.0,75.7,46.0,89.0,51.7,1,0.5,8.0,20.0,3.0,0.0,22.0,1,0,0,18,6,2,7,15,5,0,0,0,96.0,23.0,17.0,57.5,2019
7,2018-09-25,19:45,EFL Cup,Third round,Tue,Home,D,0 (1),0 (3),Leicester City,,,56,21562,Conor Coady,3-4-3,Paul Tierney,Match Report,Leicester City won on penalty kicks following extra time,Wolverhampton Wanderers,0,6,2,33.3,0.0,0.0,,,0,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,,,4,0,4,100.0,1,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,1,0,0,8,11,1,12,0,0,0,0,0,,,,,2019
8,2018-09-29,15:00,Premier League,Matchweek 7,Sat,Home,W,2,0,Southampton,1.4,1.1,49,31147,Conor Coady,3-4-3,Stuart Attwell,Match Report,,Wolverhampton Wanderers,2,14,6,42.9,0.14,0.33,16.1,2.0,0,0,1.4,1.4,0.1,0.6,0.6,22.0,14.0,3.0,2.0,0.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,17.0,8,7.0,9.0,1.0,4.0,16.0,25.0,12.0,148.0,37.0,25.0,52.0,65.0,31.0,27.0,8.0,0.0,19.0,10,,23.0,0.0,6,0,6,100.0,1,0.8,0.8,0,0,0,0,4.0,11.0,36.4,17.0,4.0,41.2,40.4,5.0,80.0,59.4,9.0,1.0,11.1,1.0,10.1,384.0,468.0,82.1,8300.0,2689.0,136.0,148.0,91.9,158.0,186.0,84.9,83.0,116.0,71.6,2,1.1,11.0,29.0,10.0,1.0,37.0,3,0,0,15,8,0,10,10,8,0,0,0,91.0,20.0,13.0,60.6,2019
9,2018-10-06,15:00,Premier League,Matchweek 8,Sat,Away,W,1,0,Crystal Palace,1.1,1.1,34,25715,Conor Coady,3-4-3,Michael Oliver,Match Report,,Wolverhampton Wanderers,1,7,2,28.6,0.14,0.5,17.2,0.0,0,0,1.1,1.1,0.15,-0.1,-0.1,9.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,24.0,13,15.0,5.0,4.0,9.0,24.0,37.5,15.0,188.0,50.0,26.6,76.0,81.0,31.0,15.0,1.0,0.0,14.0,26,,20.0,0.0,4,0,4,100.0,1,1.5,1.5,0,0,0,0,6.0,16.0,37.5,10.0,3.0,60.0,45.8,10.0,100.0,63.8,9.0,0.0,0.0,0.0,6.0,237.0,351.0,67.5,5118.0,2064.0,86.0,108.0,79.6,105.0,133.0,78.9,41.0,95.0,43.2,1,0.9,4.0,19.0,4.0,1.0,25.0,4,0,0,19,11,1,6,26,13,0,0,0,93.0,17.0,20.0,45.9,2019
