,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes,Team,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,SCA_Types_SCA,SCA_Types_PassLive,SCA_Types_PassDead,SCA_Types_Drib,SCA_Types_Sh,SCA_Types_Fld,SCA_Types_Def,GCA_Types_GCA,GCA_Types_PassLive,GCA_Types_PassDead,GCA_Types_Drib,GCA_Types_Sh,GCA_Types_Fld,GCA_Types_Def,Tackles_Tkl,Tackles_TklW,Tackles_Def_3rd,Tackles_Mid_3rd,Tackles_Att_3rd,Vs_Dribbles_Tkl,Vs_Dribbles_Att,Vs_Dribbles_Tkl%,Vs_Dribbles_Past,Pressures_Press,Pressures_Succ,Pressures_%,Pressures_Def_3rd,Pressures_Mid_3rd,Pressures_Att_3rd,Blocks_Blocks,Blocks_Sh,Blocks_ShSv,Blocks_Pass,Def_Int,Def_Tkl+Int,Def_Clr,Def_Err,GK_Perf_SoTA,GK_Perf_GA,GK_Perf_Saves,GK_Perf_Save%,GK_Perf_CS,GK_Perf_PSxG,GK_Perf_PSxG+/-,GK_Penalty_PKatt,GK_Penalty_PKA,GK_Penalty_PKsv,GK_Penalty_PKm,GK_Launch_Cmp,GK_Launch_Att,GK_Launch_Cmp%,GK_Passes_Att,GK_Passes_Thr,GK_Passes_Launch%,GK_Passes_AvgLen,Gk_Goal_Kk_Att,Gk_Goal_Kk_Launch%,Gk_Goal_Kk_AvgLen,GK_Crosses_Opp,GK_Crosses_Stp,GK_Crosses_Stp%,Gk_Sweeper_#OPA,Gk_Sweeper_AvgDist,Passing_Total_Cmp,Passing_Total_Att,Passing_Total_Cmp%,Passing_Total_TotDist,Passing_Total_PrgDist,Passing_Short_Cmp,Passing_Short_Att,Passing_Short_Cmp%,Passing_Medium_Cmp,Passing_Medium_Att,Passing_Medium_Cmp%,Passing_Long_Cmp,Passing_Long_Att,Passing_Long_Cmp%,Passing_Ast,Passing_xA,Passing_KP,Passing_1/3,Passing_PPA,Passing_CrsPA,Passing_Prog,Misc_Stats_CrdY,Misc_Stats_CrdR,Misc_Stats_2CrdY,Misc_Stats_Fls,Misc_Stats_Fld,Misc_Stats_Off,Misc_Stats_Crs,Misc_Stats_Int,Misc_Stats_TklW,Misc_Stats_PKwon,Misc_Stats_PKcon,Misc_Stats_OG,Misc_Stats_Recov,Misc_Stats_Aerial_DuelsWon,Misc_Stats_Aerial_DuelsLost,Misc_Stats_Aerial_DuelsWon%,Season
0,2019-08-10,15:00,Premier League,Matchweek 1,Sat,Home,L,0,3,Brighton,0.9,0.7,50,20245.0,Troy Deeney,4-2-2-2,Craig Pawson,Match Report,,Watford,0,11,3,27.3,0.0,0.0,20.6,2.0,0,0,0.9,0.9,0.08,-0.9,-0.9,15.0,10.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,7,4.0,5.0,3.0,3.0,11.0,27.3,8.0,251.0,58.0,23.1,61.0,108.0,82.0,21.0,0.0,0.0,21.0,7,,21.0,0.0,3,3,1,0.0,0,1.0,-1.0,0,0,0,0,6.0,17.0,35.3,17.0,2.0,64.7,49.6,7.0,85.7,65.1,5.0,2.0,40.0,0.0,,354.0,455.0,77.8,6435.0,2337.0,178.0,202.0,88.1,110.0,143.0,76.9,55.0,86.0,64.0,0,0.6,5.0,28.0,10.0,4.0,34.0,0,0,0,15,11,0,9,7,7,0.0,0.0,1,87.0,9.0,18.0,33.3,2020
1,2019-08-17,15:00,Premier League,Matchweek 2,Sat,Away,L,0,1,Everton,1.0,1.0,56,39066.0,Troy Deeney,4-4-2,Lee Mason,Match Report,,Watford,0,8,2,25.0,0.0,0.0,14.3,0.0,0,0,1.0,1.0,0.13,-1.0,-1.0,10.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,17,11.0,15.0,3.0,7.0,25.0,28.0,18.0,148.0,43.0,29.1,44.0,68.0,36.0,18.0,5.0,0.0,13.0,12,,21.0,0.0,2,1,1,50.0,0,0.8,-0.2,0,0,0,0,7.0,26.0,26.9,25.0,1.0,72.0,53.2,9.0,88.9,64.2,5.0,0.0,0.0,1.0,14.3,319.0,431.0,74.0,6825.0,2657.0,133.0,161.0,82.6,114.0,142.0,80.3,66.0,117.0,56.4,0,0.8,6.0,29.0,13.0,4.0,31.0,3,0,0,12,13,1,12,12,17,0.0,0.0,0,95.0,26.0,24.0,52.0,2020
2,2019-08-24,15:00,Premier League,Matchweek 3,Sat,Home,L,1,3,West Ham,2.3,3.4,55,20035.0,Étienne Capoue,4-2-3-1,Chris Kavanagh,Match Report,,Watford,1,21,3,14.3,0.05,0.33,15.2,0.0,0,0,2.3,2.3,0.11,-1.3,-1.3,39.0,32.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,15.0,10,4.0,10.0,1.0,5.0,17.0,29.4,12.0,143.0,47.0,32.9,40.0,70.0,33.0,17.0,2.0,0.0,15.0,2,,15.0,0.0,9,3,6,77.8,0,3.9,0.9,1,1,0,0,7.0,9.0,77.8,24.0,10.0,33.3,33.3,4.0,25.0,34.3,6.0,0.0,0.0,1.0,14.0,415.0,517.0,80.3,8271.0,3060.0,160.0,192.0,83.3,177.0,201.0,88.1,69.0,105.0,65.7,1,2.2,19.0,43.0,18.0,4.0,58.0,1,0,0,18,16,1,16,2,10,0.0,1.0,0,90.0,13.0,18.0,41.9,2020
3,2019-08-27,19:45,EFL Cup,Second round,Tue,Home,W,3,0,Coventry City,,,59,12257.0,Adrian Mariappa,4-4-2,Gavin Ward,Match Report,,Watford,3,17,5,29.4,0.18,0.6,,,0,0,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,6,,,,0,0,0,,1,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,0,0,0,9,7,0,12,6,11,,,0,,,,,2020
4,2019-08-31,15:00,Premier League,Matchweek 4,Sat,Away,D,1,1,Newcastle Utd,1.3,0.9,51,44157.0,Craig Cathcart,3-4-3,Graham Scott,Match Report,,Watford,1,13,3,23.1,0.08,0.33,16.1,0.0,0,0,1.3,1.3,0.1,-0.3,-0.3,18.0,11.0,2.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,10,10.0,6.0,1.0,6.0,27.0,22.2,21.0,195.0,47.0,24.1,69.0,90.0,36.0,19.0,7.0,0.0,12.0,12,,39.0,0.0,4,1,3,75.0,0,0.7,-0.3,0,0,0,0,7.0,31.0,22.6,36.0,7.0,66.7,50.5,7.0,100.0,62.3,14.0,5.0,35.7,0.0,13.8,409.0,523.0,78.2,7883.0,2585.0,171.0,198.0,86.4,171.0,191.0,89.5,59.0,113.0,52.2,0,0.4,7.0,27.0,7.0,2.0,31.0,3,0,0,13,6,0,3,12,10,0.0,0.0,0,102.0,19.0,21.0,47.5,2020
5,2019-09-15,16:30,Premier League,Matchweek 5,Sun,Home,D,2,2,Arsenal,2.8,0.9,51,21360.0,Étienne Capoue,4-2-3-1,Anthony Taylor,Match Report,,Watford,2,30,9,30.0,0.03,0.11,18.9,1.0,1,1,2.8,2.0,0.07,-0.8,-1.0,49.0,36.0,2.0,3.0,4.0,2.0,2.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,20.0,15,6.0,10.0,4.0,7.0,27.0,25.9,20.0,145.0,46.0,31.7,46.0,61.0,38.0,15.0,1.0,0.0,14.0,8,,18.0,0.0,4,2,2,50.0,0,1.7,-0.3,0,0,0,0,7.0,11.0,63.6,8.0,5.0,62.5,43.6,6.0,100.0,72.0,2.0,0.0,0.0,1.0,16.5,445.0,509.0,87.4,8537.0,2463.0,199.0,215.0,92.6,180.0,199.0,90.5,61.0,84.0,72.6,1,1.4,22.0,32.0,8.0,3.0,33.0,3,0,0,17,7,1,17,8,15,1.0,0.0,0,76.0,7.0,6.0,53.8,2020
6,2019-09-21,15:00,Premier League,Matchweek 6,Sat,Away,L,0,8,Manchester City,0.3,5.8,32,54273.0,Adrian Mariappa,4-4-1-1,Mike Dean,Match Report,,Watford,0,5,4,80.0,0.0,0.0,15.0,1.0,0,0,0.3,0.3,0.07,-0.3,-0.3,9.0,5.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,7,6.0,5.0,3.0,4.0,26.0,15.4,22.0,294.0,64.0,21.8,122.0,128.0,44.0,15.0,5.0,0.0,10.0,7,,21.0,0.0,11,8,4,36.4,0,6.3,-1.7,1,1,0,0,3.0,28.0,10.7,28.0,5.0,67.9,49.4,9.0,100.0,72.8,14.0,0.0,0.0,0.0,9.0,281.0,361.0,77.8,5522.0,1485.0,109.0,122.0,89.3,130.0,140.0,92.9,41.0,89.0,46.1,0,0.3,4.0,10.0,5.0,0.0,14.0,2,0,0,12,5,2,2,7,7,0.0,1.0,0,61.0,4.0,11.0,26.7,2020
7,2019-09-24,19:45,EFL Cup,Third round,Tue,Home,W,2,1,Swansea City,,,45,8903.0,Heurelho Gomes,4-2-2-2,Darren Bond,Match Report,,Watford,2,15,4,26.7,0.13,0.5,,,0,0,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,9,,,,2,1,1,50.0,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,0,0,14,5,1,23,9,15,,,0,,,,,2020
8,2019-09-28,15:00,Premier League,Matchweek 7,Sat,Away,L,0,2,Wolves,0.9,1.5,62,30711.0,Étienne Capoue,4-3-3,Paul Tierney,Match Report,,Watford,0,14,5,35.7,0.0,0.0,16.7,0.0,0,0,0.9,0.9,0.07,-0.9,-0.9,23.0,17.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,9,5.0,8.0,3.0,8.0,16.0,50.0,8.0,138.0,50.0,36.2,36.0,72.0,30.0,8.0,0.0,0.0,8.0,7,,13.0,0.0,2,2,1,0.0,0,1.0,0.0,0,0,0,0,4.0,16.0,25.0,22.0,3.0,45.5,38.0,6.0,100.0,71.0,8.0,0.0,0.0,2.0,13.4,566.0,678.0,83.5,10150.0,2939.0,263.0,281.0,93.6,239.0,265.0,90.2,62.0,118.0,52.5,0,0.5,11.0,44.0,12.0,2.0,40.0,1,0,0,11,6,1,18,7,9,0.0,0.0,1,99.0,20.0,10.0,66.7,2020
9,2019-10-05,15:00,Premier League,Matchweek 8,Sat,Home,D,0,0,Sheffield Utd,1.5,0.5,39,20811.0,Craig Cathcart,3-5-2,Andre Marriner,Match Report,,Watford,0,8,2,25.0,0.0,0.0,16.4,0.0,0,0,1.5,1.5,0.18,-1.5,-1.5,13.0,10.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,11,11.0,7.0,1.0,4.0,10.0,40.0,6.0,205.0,63.0,30.7,59.0,102.0,44.0,12.0,2.0,0.0,10.0,10,,34.0,1.0,2,0,2,100.0,1,0.1,0.1,0,0,0,0,9.0,25.0,36.0,24.0,3.0,83.3,56.3,7.0,71.4,56.0,16.0,2.0,12.5,3.0,21.3,273.0,395.0,69.1,4985.0,1909.0,137.0,159.0,86.2,89.0,121.0,73.6,39.0,104.0,37.5,0,1.5,7.0,22.0,2.0,2.0,21.0,0,0,0,8,7,2,12,10,11,0.0,0.0,0,104.0,25.0,22.0,53.2,2020
