,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes,Team,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,SCA_Types_SCA,SCA_Types_PassLive,SCA_Types_PassDead,SCA_Types_Drib,SCA_Types_Sh,SCA_Types_Fld,SCA_Types_Def,GCA_Types_GCA,GCA_Types_PassLive,GCA_Types_PassDead,GCA_Types_Drib,GCA_Types_Sh,GCA_Types_Fld,GCA_Types_Def,Tackles_Tkl,Tackles_TklW,Tackles_Def_3rd,Tackles_Mid_3rd,Tackles_Att_3rd,Vs_Dribbles_Tkl,Vs_Dribbles_Att,Vs_Dribbles_Tkl%,Vs_Dribbles_Past,Pressures_Press,Pressures_Succ,Pressures_%,Pressures_Def_3rd,Pressures_Mid_3rd,Pressures_Att_3rd,Blocks_Blocks,Blocks_Sh,Blocks_ShSv,Blocks_Pass,Def_Int,Def_Tkl+Int,Def_Clr,Def_Err,GK_Perf_SoTA,GK_Perf_GA,GK_Perf_Saves,GK_Perf_Save%,GK_Perf_CS,GK_Perf_PSxG,GK_Perf_PSxG+/-,GK_Penalty_PKatt,GK_Penalty_PKA,GK_Penalty_PKsv,GK_Penalty_PKm,GK_Launch_Cmp,GK_Launch_Att,GK_Launch_Cmp%,GK_Passes_Att,GK_Passes_Thr,GK_Passes_Launch%,GK_Passes_AvgLen,Gk_Goal_Kk_Att,Gk_Goal_Kk_Launch%,Gk_Goal_Kk_AvgLen,GK_Crosses_Opp,GK_Crosses_Stp,GK_Crosses_Stp%,Gk_Sweeper_#OPA,Gk_Sweeper_AvgDist,Passing_Total_Cmp,Passing_Total_Att,Passing_Total_Cmp%,Passing_Total_TotDist,Passing_Total_PrgDist,Passing_Short_Cmp,Passing_Short_Att,Passing_Short_Cmp%,Passing_Medium_Cmp,Passing_Medium_Att,Passing_Medium_Cmp%,Passing_Long_Cmp,Passing_Long_Att,Passing_Long_Cmp%,Passing_Ast,Passing_xA,Passing_KP,Passing_1/3,Passing_PPA,Passing_CrsPA,Passing_Prog,Misc_Stats_CrdY,Misc_Stats_CrdR,Misc_Stats_2CrdY,Misc_Stats_Fls,Misc_Stats_Fld,Misc_Stats_Off,Misc_Stats_Crs,Misc_Stats_Int,Misc_Stats_TklW,Misc_Stats_PKwon,Misc_Stats_PKcon,Misc_Stats_OG,Misc_Stats_Recov,Misc_Stats_Aerial_DuelsWon,Misc_Stats_Aerial_DuelsLost,Misc_Stats_Aerial_DuelsWon%,Season
0,2021-08-14,15:00,Premier League,Matchweek 1,Sat,Away,L,0,1,Leicester City,1.1,0.8,43,31983.0,Conor Coady,3-4-3,Craig Pawson,Match Report,,Wolverhampton Wanderers,0,17,3,17.6,0.0,0.0,17.4,0.0,0,0,1.1,1.1,0.07,-1.1,-1.1,27.0,21.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,16,14.0,9.0,1.0,7.0,16.0,43.8,9.0,162.0,43.0,26.5,67.0,74.0,21.0,8.0,2.0,0.0,6.0,19,,20.0,0.0,5,1,4,80.0,0,1.5,0.5,0,0,0,0,2.0,6.0,33.3,17.0,5.0,29.4,34.9,3.0,33.3,34.7,3.0,0.0,0.0,1.0,12.0,380.0,460.0,82.6,8786.0,2622.0,110.0,127.0,86.6,178.0,199.0,89.4,90.0,119.0,75.6,0,0.9,13.0,28.0,9.0,2.0,39.0,2,0,0,13,6,4,12,19,16,0.0,0.0,0,77.0,10.0,11.0,47.6,2022
1,2021-08-22,14:00,Premier League,Matchweek 2,Sun,Home,L,0,1,Tottenham,1.4,1.5,57,30368.0,Conor Coady,3-4-3,Stuart Attwell,Match Report,,Wolverhampton Wanderers,0,25,6,24.0,0.0,0.0,19.0,0.0,0,0,1.4,1.4,0.06,-1.4,-1.4,36.0,29.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,16,7.0,13.0,5.0,10.0,18.0,55.6,8.0,136.0,46.0,33.8,30.0,68.0,38.0,12.0,3.0,0.0,9.0,19,,29.0,0.0,5,1,5,100.0,0,1.9,0.9,1,1,0,0,2.0,3.0,66.7,14.0,4.0,14.3,28.0,4.0,25.0,25.8,2.0,0.0,0.0,1.0,17.7,422.0,508.0,83.1,9172.0,2661.0,144.0,161.0,89.4,183.0,210.0,87.1,93.0,124.0,75.0,0,1.2,19.0,30.0,9.0,3.0,39.0,1,0,0,10,8,2,28,19,16,0.0,1.0,0,90.0,20.0,13.0,60.6,2022
2,2021-08-24,20:00,EFL Cup,Second round,Tue,Away,W,4,0,Nott'ham Forest,,,74,10769.0,Conor Coady,3-4-1-2,Andrew Davies,Match Report,,Wolverhampton Wanderers,4,28,13,46.4,0.14,0.31,,,0,0,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,7,,,,0,0,0,,1,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,0,0,0,6,3,3,20,7,11,,,0,,,,,2022
3,2021-08-29,16:30,Premier League,Matchweek 3,Sun,Home,L,0,1,Manchester Utd,1.8,0.6,44,30621.0,Conor Coady,3-4-3,Mike Dean,Match Report,,Wolverhampton Wanderers,0,15,5,33.3,0.0,0.0,15.5,0.0,0,0,1.8,1.8,0.13,-1.8,-1.8,23.0,14.0,1.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,10,6.0,6.0,4.0,3.0,9.0,33.3,6.0,128.0,48.0,37.5,59.0,52.0,17.0,6.0,2.0,0.0,4.0,12,,29.0,0.0,3,1,2,66.7,0,0.3,-0.7,0,0,0,0,4.0,8.0,50.0,17.0,6.0,35.3,35.8,4.0,50.0,45.0,7.0,2.0,28.6,1.0,19.0,363.0,452.0,80.3,7204.0,2532.0,145.0,164.0,88.4,152.0,174.0,87.4,59.0,92.0,64.1,0,0.9,10.0,26.0,8.0,2.0,28.0,3,0,0,10,13,5,14,12,10,0.0,0.0,0,72.0,14.0,11.0,56.0,2022
4,2021-09-11,15:00,Premier League,Matchweek 4,Sat,Away,W,2,0,Watford,2.1,0.2,56,20019.0,Conor Coady,3-4-3,Peter Bankes,Match Report,,Wolverhampton Wanderers,1,14,5,35.7,0.07,0.2,15.5,1.0,0,0,2.1,2.1,0.17,-1.1,-1.1,25.0,14.0,3.0,4.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0,10,9.0,8.0,2.0,11.0,25.0,44.0,14.0,125.0,39.0,31.2,44.0,51.0,30.0,10.0,1.0,0.0,9.0,8,,22.0,0.0,2,0,2,100.0,1,0.4,0.4,0,0,0,0,3.0,5.0,60.0,10.0,4.0,50.0,40.9,6.0,0.0,21.7,6.0,1.0,16.7,1.0,12.7,447.0,513.0,87.1,9380.0,2820.0,162.0,177.0,91.5,194.0,216.0,89.8,84.0,107.0,78.5,0,1.5,11.0,44.0,7.0,2.0,44.0,3,0,0,15,15,2,7,8,10,0.0,0.0,0,66.0,5.0,13.0,27.8,2022
5,2021-09-18,12:30,Premier League,Matchweek 5,Sat,Home,L,0,2,Brentford,0.6,2.5,62,30000.0,Conor Coady,3-4-3,Darren England,Match Report,,Wolverhampton Wanderers,0,10,0,0.0,0.0,,22.3,1.0,0,0,0.6,0.6,0.06,-0.6,-0.6,17.0,13.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5,4.0,2.0,3.0,3.0,10.0,30.0,7.0,114.0,35.0,30.7,33.0,47.0,34.0,8.0,1.0,0.0,7.0,10,,17.0,1.0,2,2,1,50.0,0,2.3,0.3,1,1,0,0,6.0,14.0,42.9,23.0,3.0,43.5,41.6,9.0,44.4,38.0,4.0,1.0,25.0,4.0,37.7,461.0,560.0,82.3,9530.0,2718.0,150.0,177.0,84.7,231.0,255.0,90.6,74.0,108.0,68.5,0,0.5,8.0,48.0,8.0,3.0,37.0,4,0,0,13,8,2,17,10,5,0.0,1.0,0,78.0,16.0,15.0,51.6,2022
6,2021-09-22,19:45,EFL Cup,Third round,Wed,Home,D,2 (2),2 (3),Tottenham,,,51,28798.0,Rúben Neves,3-4-3,Peter Bankes,Match Report,Tottenham won on penalty kicks following extra time,Wolverhampton Wanderers,2,12,4,33.3,0.17,0.5,,,0,0,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,14,,,,6,2,4,66.7,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,2,0,0,9,12,0,22,14,9,,,0,,,,,2022
7,2021-09-26,14:00,Premier League,Matchweek 6,Sun,Away,W,1,0,Southampton,1.0,1.2,42,28002.0,Conor Coady,3-4-3,Andy Madley,Match Report,,Wolverhampton Wanderers,1,5,3,60.0,0.2,0.33,13.8,0.0,0,0,1.0,1.0,0.19,0.0,0.0,8.0,4.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,16.0,13,12.0,3.0,1.0,10.0,17.0,58.8,7.0,136.0,42.0,30.9,64.0,37.0,35.0,20.0,8.0,0.0,12.0,6,,42.0,0.0,6,0,6,100.0,1,0.4,0.4,0,0,0,0,12.0,24.0,50.0,30.0,7.0,63.3,52.7,6.0,83.3,60.3,12.0,1.0,8.3,0.0,12.5,300.0,401.0,74.8,6385.0,2368.0,114.0,141.0,80.9,121.0,145.0,83.4,57.0,97.0,58.8,1,0.9,4.0,30.0,4.0,0.0,27.0,0,0,0,11,14,1,4,6,13,0.0,0.0,0,78.0,16.0,16.0,50.0,2022
8,2021-10-02,15:00,Premier League,Matchweek 7,Sat,Home,W,2,1,Newcastle Utd,0.9,0.6,52,30483.0,Conor Coady,3-4-3,Graham Scott,Match Report,,Wolverhampton Wanderers,2,7,3,42.9,0.29,0.67,19.4,0.0,0,0,0.9,0.9,0.13,1.1,1.1,13.0,11.0,0.0,1.0,0.0,1.0,0.0,4.0,2.0,0.0,1.0,0.0,1.0,0.0,26.0,18,14.0,10.0,2.0,13.0,24.0,54.2,11.0,174.0,49.0,28.2,66.0,83.0,25.0,21.0,4.0,0.0,17.0,17,,39.0,0.0,2,1,1,50.0,0,0.7,-0.3,0,0,0,0,6.0,15.0,40.0,18.0,4.0,61.1,43.7,4.0,100.0,67.5,10.0,0.0,0.0,0.0,12.1,417.0,488.0,85.5,8300.0,2454.0,142.0,156.0,91.0,223.0,238.0,93.7,50.0,84.0,59.5,2,0.9,7.0,32.0,2.0,0.0,27.0,0,0,0,19,9,2,5,17,18,0.0,0.0,0,64.0,12.0,11.0,52.2,2022
9,2021-10-16,15:00,Premier League,Matchweek 8,Sat,Away,W,3,2,Aston Villa,2.0,1.1,52,41951.0,Conor Coady,3-4-3,Michael Oliver,Match Report,,Wolverhampton Wanderers,3,9,4,44.4,0.33,0.75,14.5,1.0,0,0,2.0,2.0,0.22,1.0,1.0,17.0,14.0,0.0,1.0,0.0,2.0,0.0,6.0,5.0,0.0,0.0,0.0,1.0,0.0,11.0,8,4.0,5.0,2.0,3.0,10.0,30.0,7.0,111.0,34.0,30.6,34.0,49.0,28.0,14.0,4.0,0.0,10.0,16,,22.0,1.0,5,2,3,60.0,0,1.7,-0.3,0,0,0,0,2.0,14.0,14.3,21.0,9.0,33.3,37.1,13.0,53.8,45.5,12.0,1.0,8.3,1.0,15.3,348.0,449.0,77.5,6744.0,2141.0,134.0,159.0,84.3,158.0,184.0,85.9,51.0,92.0,55.4,2,1.5,6.0,24.0,8.0,0.0,25.0,2,0,0,21,12,2,7,16,8,0.0,0.0,0,70.0,15.0,11.0,57.7,2022
