iter	F1	Logloss
80	0.7349005425	0.516396709
81	0.7350921576	0.5153041363
82	0.7355491329	0.5144673262
83	0.7358900145	0.5131411877
84	0.7353579176	0.5119029318
85	0.7356238698	0.510619702
86	0.7351664255	0.5091629374
87	0.7354325009	0.5082466954
88	0.7356238698	0.5075131841
89	0.7360809834	0.5065240361
90	0.7366896052	0.5055040183
91	0.7362318841	0.5044955831
92	0.7366136035	0.5038865817
93	0.73596523	0.5026708424
94	0.7366896052	0.5015578273
95	0.7355072464	0.500699995
96	0.7355821545	0.4999664929
97	0.7355821545	0.4990462451
98	0.7360406091	0.4981832426
99	0.7372236318	0.4970352636
100	0.7370330069	0.496187028
101	0.736574746	0.4952923257
102	0.7368421053	0.4940505586
103	0.7378358751	0.49302078
104	0.736574746	0.4922336774
105	0.7377584331	0.4912244792
106	0.7377584331	0.4902054272
107	0.7372236318	0.4895833694
108	0.7374909355	0.4884753669
109	0.7372236318	0.4876078033
110	0.7379485321	0.4870146563
111	0.7384057971	0.4859828293
112	0.7396664249	0.4854357082
113	0.7386734324	0.4846417774
114	0.7384057971	0.4840839071
115	0.7384838593	0.4832409866
116	0.7390199637	0.4825014873
117	0.7390199637	0.4817265608
118	0.7392883079	0.4810980845
119	0.740203193	0.4806633861
120	0.7403915881	0.4802137567
121	0.7400145243	0.479555178
122	0.7400145243	0.4789220775
123	0.7404718693	0.4783975653
124	0.7411978221	0.4776351033
125	0.7410098075	0.4771314766
126	0.7409288824	0.4766450662
127	0.7411978221	0.476073188
128	0.7409288824	0.4752975257
129	0.7410098075	0.4745279852
130	0.7408215194	0.4736186371
131	0.7412790698	0.4727990451
132	0.7415485278	0.4721660294
133	0.7413604947	0.4715604191
134	0.742088032	0.4709648914
135	0.7418181818	0.4705426498
136	0.7415485278	0.4696749919
137	0.7415485278	0.4692870473
138	0.7418181818	0.4683942493
139	0.742005814	0.4679701538
140	0.7422755362	0.4672602959
141	0.7426283218	0.46650804
142	0.7423580786	0.4659064814
143	0.7428155693	0.465525376
144	0.7430858806	0.4652054489
145	0.7433563888	0.4647995009
146	0.7435431066	0.4643818841
147	0.744	0.4638399255
148	0.7431892481	0.4635072374
149	0.7431892481	0.4629991829
150	0.7445414847	0.4622608144
151	0.7442706439	0.4618668568
152	0.744	0.4612175076
153	0.7447272727	0.4608845532
154	0.7445414847	0.4603846328
155	0.7447272727	0.46006106
156	0.7442706439	0.4597814651
157	0.7448125228	0.4592490852
158	0.7450837582	0.4588808782
159	0.7450837582	0.4584623819
160	0.7453551913	0.4582035504
161	0.7453551913	0.4576190606
162	0.7458986511	0.4573806412
163	0.7458986511	0.4570820547
164	0.7458986511	0.4566232352
165	0.7468123862	0.4561808736
166	0.7481804949	0.4558278605
167	0.7474526929	0.45554719
168	0.7479083303	0.4551034289
169	0.7479083303	0.4549056564
170	0.7481804949	0.4542957675
171	0.7479083303	0.4537600315
172	0.7483636364	0.4535168952
173	0.7489082969	0.453314921
174	0.7489082969	0.4528781834
175	0.7489082969	0.4526565913
176	0.7489082969	0.4520819815
177	0.7489082969	0.4518500629
178	0.7498181818	0.4513820034
179	0.7493634049	0.4508917156
180	0.7495456198	0.4505828267
181	0.7493634049	0.4503455754
182	0.750182083	0.4501001212
183	0.7509104151	0.4495709289
184	0.7515460167	0.4492241732
185	0.7508184794	0.4489298243
186	0.7499089916	0.4483475047
187	0.7508184794	0.4480334116
188	0.7508184794	0.447287246
189	0.7510917031	0.4464558165
190	0.7510917031	0.4458900764
191	0.7515460167	0.4454682837
192	0.7515460167	0.4451558434
193	0.7513651256	0.4449327005
194	0.7523670794	0.4447026775
195	0.7525473071	0.4441511864
196	0.7525473071	0.4439104339
197	0.7525473071	0.443784134
198	0.7528212596	0.4435328163
199	0.7514577259	0.4430810312
200	0.7520058352	0.4428626033
201	0.7524608093	0.4423610961
202	0.7524608093	0.4421378909
203	0.7529154519	0.4418203837
204	0.7527352298	0.4415091958
205	0.7527352298	0.4413393026
206	0.753189938	0.440999306
207	0.7545520757	0.4407433202
208	0.7543731778	0.4405386344
209	0.7543731778	0.4402392768
210	0.7543731778	0.4399113856
211	0.7551020408	0.4396944849
212	0.7552804079	0.4395339976
213	0.7552804079	0.4393745549
214	0.7552804079	0.4390186613
215	0.7552804079	0.4388444528
216	0.7548269581	0.4386418857
217	0.7555555556	0.4384814821
218	0.75600874	0.4381748961
219	0.75600874	0.437867307
220	0.7555555556	0.4376926472
221	0.7555555556	0.4373234512
222	0.7552804079	0.4369643766
223	0.7558309038	0.4367801981
224	0.7561064528	0.4366316833
225	0.7563822028	0.4364771759
226	0.7563822028	0.4362567455
227	0.7559284933	0.4360058696
228	0.7559284933	0.4357972047
229	0.7563822028	0.4354633714
230	0.7559284933	0.4351886815
231	0.7559284933	0.4349590402
232	0.7575647102	0.4344900076
233	0.7558309038	0.4342577679
234	0.7572886297	0.4340820879
235	0.757840992	0.4336607173
236	0.7585703866	0.4334871616
237	0.757840992	0.433239875
238	0.7582938389	0.4330109702
239	0.7582938389	0.4327366763
240	0.7582938389	0.4325188799
241	0.7582938389	0.4323505611
242	0.7575647102	0.431950235
243	0.757840992	0.4318072254
244	0.757840992	0.4316674331
245	0.7581174754	0.4312738126
246	0.7583941606	0.43102687
247	0.7586710478	0.4307480491
248	0.7586710478	0.430456475
249	0.7594012413	0.4300128183
250	0.7594012413	0.4298349163
251	0.7598540146	0.4295860609
252	0.7594012413	0.429309418
253	0.7594012413	0.4290946322
254	0.7594012413	0.4289434277
255	0.7594012413	0.4287677417
256	0.7594012413	0.4283991021
257	0.7598540146	0.4278518396
258	0.7601314348	0.42768861
259	0.7601314348	0.4274479671
260	0.7601314348	0.4273080493
261	0.7601314348	0.4271408819
262	0.7601314348	0.4269075933
263	0.7601314348	0.4267402496
264	0.7604090577	0.4264584144
265	0.7606868834	0.42626474
266	0.7604090577	0.4261358161
267	0.7604090577	0.4259736656
268	0.7615918218	0.4257912703
269	0.7615918218	0.4255691996
270	0.7623220153	0.4250590823
271	0.7623220153	0.4248634464
272	0.7620437956	0.4245763199
273	0.7632251003	0.4244559277
274	0.7632251003	0.4242395155
275	0.7635036496	0.4239613358
276	0.7632251003	0.4237322188
277	0.7616959064	0.4233305889
278	0.7628790647	0.4231131617
279	0.7633308985	0.4229888555
280	0.7633308985	0.4228477867
281	0.7633308985	0.4226734217
282	0.7630522088	0.4223723243
283	0.7630522088	0.4221984319
284	0.7630522088	0.422042485
285	0.7630522088	0.4218780197
286	0.7642335766	0.4216280659
287	0.7645125958	0.4213951477
288	0.7645125958	0.4212329769
289	0.7645125958	0.4210530971
290	0.7650712459	0.4208154151
291	0.7647918188	0.4206919881
292	0.764619883	0.4205283611
293	0.7638888889	0.4203739481
294	0.7638888889	0.4202010802
295	0.7650712459	0.4200423336
296	0.7653508772	0.4198305996
297	0.7650712459	0.4196739296
298	0.7650712459	0.4195731063
299	0.7648994516	0.4194036303
300	0.7648994516	0.4192857797
301	0.7648994516	0.4190640877
302	0.7648994516	0.4188996188
303	0.7653508772	0.4187059226
304	0.7660818713	0.4184273258
305	0.7659729828	0.4182959128
306	0.7653508772	0.4181607964
307	0.7660818713	0.4179444775
308	0.765630713	0.4177545487
309	0.765522279	0.4175231866
310	0.7677136596	0.4171876738
311	0.7677136596	0.4169667727
312	0.7671532847	0.41682422
313	0.7659729828	0.4166750058
314	0.7674333698	0.4165532279
315	0.7669831994	0.4162073526
316	0.7669831994	0.4156553376
317	0.7662527392	0.4154292734
318	0.7667031763	0.4152464021
319	0.7669831994	0.4149634165
320	0.7669831994	0.4148278942
321	0.7669831994	0.4147246085
322	0.7669831994	0.4144580088
323	0.7674333698	0.414337254
324	0.7681635633	0.41419313
325	0.7679941542	0.4140226222
326	0.7684441198	0.4136642121
327	0.7684441198	0.4135659036
328	0.7688937568	0.4134178553
329	0.7695113056	0.4132194929
330	0.7695113056	0.4130999834
331	0.7686131387	0.4129461624
332	0.7681635633	0.4126030744
333	0.7678832117	0.4125124763
334	0.7684441198	0.4122445916
335	0.7684441198	0.4121324093
336	0.7687248813	0.4119866717
337	0.7684441198	0.4117888036
338	0.7688937568	0.411465068
339	0.7687248813	0.4111666664
340	0.7687248813	0.4110572105
341	0.7687248813	0.4109291254
342	0.7687248813	0.4107839442
343	0.7687248813	0.4106358558
344	0.7687248813	0.4105164646
345	0.7687248813	0.4104106807
346	0.7697368421	0.4102144108
347	0.7692870201	0.4100797566
348	0.7692870201	0.409975291
349	0.769005848	0.4098505005
350	0.769005848	0.4097307772
351	0.7692870201	0.4091100849
352	0.7692870201	0.4089675656
353	0.7692870201	0.40875984
354	0.769568398	0.4086421575
355	0.7698499817	0.4082689956
356	0.7700182815	0.4080787374
357	0.7700182815	0.4080030681
358	0.7710314557	0.4078260001
359	0.7710314557	0.4077362486
360	0.7710314557	0.407602196
361	0.7714808044	0.4074768229
362	0.7714808044	0.4072763199
363	0.7723785166	0.4072024555
364	0.7719298246	0.4070789203
365	0.7723785166	0.4069824758
366	0.7723785166	0.4068144548
367	0.7723785166	0.4066680358
368	0.7720964207	0.4065474231
369	0.7725447244	0.4063691235
370	0.7718145309	0.4061456807
371	0.7718145309	0.4059889826
372	0.7718145309	0.4059120004
373	0.7716477896	0.4057783276
374	0.7723785166	0.4055974316
375	0.7723785166	0.4054751338
376	0.7728268809	0.4052575943
377	0.7729927007	0.405081499
378	0.7729927007	0.4050036215
379	0.7732749179	0.4045748321
380	0.7738399708	0.404471471
381	0.7735573411	0.4043667957
382	0.7740051114	0.4042452919
383	0.7740051114	0.4041772258
384	0.7740051114	0.4040376582
385	0.7732749179	0.4039331837
386	0.7740051114	0.4038458234
387	0.7738399708	0.4036948197
388	0.7740051114	0.4036068577
389	0.7740051114	0.403514478
390	0.7740051114	0.4033600338
391	0.7747353049	0.4032383633
392	0.7747353049	0.4031177265
393	0.7742878013	0.4029419856
394	0.7750182615	0.4028514636
395	0.7750182615	0.4026913373
396	0.7744525547	0.4025543243
397	0.7744525547	0.4024720625
398	0.7744525547	0.4023365296
399	0.7744525547	0.4022049002
400	0.7741700109	0.4020766352
401	0.7741700109	0.401950707
402	0.7744525547	0.401821718
403	0.7744525547	0.4016019735
404	0.7750182615	0.4015014915
405	0.7751824818	0.4013772733
406	0.7750182615	0.4012279283
407	0.7742878013	0.4011338249
408	0.7738399708	0.4010135738
409	0.7738399708	0.4009006495
410	0.7735573411	0.4008010462
411	0.7735573411	0.4006737471
412	0.7735573411	0.4006109035
413	0.7747353049	0.400468892
414	0.7742878013	0.4003243832
415	0.7745706978	0.400170928
416	0.7754654984	0.4000866073
417	0.7764791819	0.3999596128
418	0.7759124088	0.3997600236
419	0.7761956919	0.3995892948
420	0.7757487217	0.3995036463
421	0.7759124088	0.3993833843
422	0.7761956919	0.3992666528
423	0.7757487217	0.3992211216
424	0.776032152	0.399150098
425	0.7767628791	0.3990093147
426	0.7769258854	0.398912194
427	0.7764361508	0.398751789
428	0.7765996344	0.3985044165
429	0.7772096421	0.3983894308
430	0.7767628791	0.3981922652
431	0.7770467836	0.3980926976
432	0.7770467836	0.397977084
433	0.7770467836	0.3979261867
434	0.7767628791	0.3978091011
435	0.7765996344	0.3976817877
436	0.7763157895	0.397418242
437	0.7770467836	0.3972958421
438	0.7768836869	0.3971658359
439	0.7765996344	0.3971047925
440	0.7765996344	0.396959602
441	0.7774936061	0.396813193
442	0.7777777778	0.3967104245
443	0.7780621572	0.3965626575
444	0.7776152158	0.3964376526
445	0.7780621572	0.3963526512
446	0.7789165447	0.3962447383
447	0.7792017576	0.39612911
448	0.7796486091	0.3959781871
449	0.779363337	0.395850455
450	0.7789165447	0.3956760588
451	0.7790782736	0.3955410461
452	0.7784694251	0.3954499185
453	0.779363337	0.3953444749
454	0.779363337	0.3951637885
455	0.7790782736	0.3950589962
456	0.7792397661	0.394803517
457	0.7795246801	0.3947096305
458	0.779363337	0.3946094819
459	0.779363337	0.3945159144
460	0.7795246801	0.39440185
461	0.7798098025	0.3943049481
462	0.7799707602	0.3940341236
463	0.7795246801	0.3939699592
464	0.7792397661	0.393866286
465	0.7794010226	0.3937327104
466	0.7798466594	0.3936066306
467	0.7794010226	0.3934911768
468	0.7802559415	0.3934005587
469	0.7802559415	0.3932863302
470	0.7799707602	0.3931927478
471	0.7804165144	0.3930823823
472	0.7804165144	0.3929463703
473	0.7796857874	0.3928121853
474	0.7796857874	0.39269325
475	0.7802559415	0.3925413094
476	0.7804165144	0.3922393056
477	0.7799707602	0.3921469707
478	0.7799707602	0.3920732263
479	0.780861943	0.3919554633
480	0.780861943	0.3918300835
481	0.7811472415	0.3916984262
482	0.780861943	0.3916242648
483	0.7807017544	0.3914818734
484	0.7807017544	0.3913254714
485	0.7807017544	0.3911858393
486	0.7809872029	0.3910708318
487	0.7809872029	0.3909851745
488	0.7809872029	0.3909295417
489	0.7814327485	0.3907994095
490	0.7814327485	0.3906600485
491	0.7818779686	0.3905581457
492	0.7818779686	0.3904890292
493	0.7823228634	0.3901998908
494	0.7830533236	0.3900011093
495	0.7830533236	0.3896993897
496	0.7830533236	0.3895598303
497	0.7833394227	0.389374802
498	0.7833394227	0.3892480142
499	0.7833394227	0.389139314
500	0.7833394227	0.3890909854
501	0.7833394227	0.388988577
502	0.7839122486	0.3887940592
503	0.7839122486	0.3886912831
504	0.783625731	0.3885378868
505	0.783625731	0.388458457
506	0.7833394227	0.3882420374
507	0.7840701498	0.388128038
508	0.7826086957	0.3879958331
509	0.7826086957	0.3878899713
510	0.7830533236	0.3877802544
511	0.7830533236	0.3875808651
512	0.7830533236	0.3874958434
513	0.7834976269	0.3873804666
514	0.7834976269	0.3872470007
515	0.7837837838	0.3872111409
516	0.7842278204	0.387072254
517	0.784514244	0.3868646251
518	0.7848008769	0.38675
519	0.784514244	0.3866357955
520	0.7849580139	0.3865245881
521	0.7849580139	0.3864307591
522	0.7856882074	0.38636775
523	0.7856882074	0.3862817085
524	0.7856882074	0.3862131961
525	0.7856882074	0.3861266981
526	0.7856882074	0.3860166125
527	0.7859751644	0.3859183486
528	0.7859751644	0.3858191606
529	0.7859751644	0.3857404975
530	0.7859751644	0.3856027014
531	0.7864184009	0.3854819418
532	0.7864184009	0.3853472192
533	0.7864184009	0.3852726825
534	0.7864184009	0.3851936383
535	0.7864184009	0.3850760382
536	0.7868613139	0.3849414039
537	0.7868613139	0.3847915623
538	0.7873039037	0.3847212481
539	0.7873039037	0.3845709491
540	0.7873039037	0.3844641082
541	0.7881881152	0.384318515
542	0.7877461707	0.3841786136
543	0.7884755653	0.3840857238
544	0.7887632251	0.3840282994
545	0.7883211679	0.3839282526
546	0.7883211679	0.3838559854
547	0.7883211679	0.383747391
548	0.7887632251	0.383591325
549	0.7883211679	0.3835195812
550	0.7883211679	0.383351969
551	0.7883211679	0.3832196219
552	0.7883211679	0.3831325987
553	0.7883211679	0.3830666242
554	0.7883211679	0.3829988044
555	0.7883211679	0.3829122063
556	0.7890510949	0.3828517817
557	0.7890510949	0.3828063148
558	0.7890510949	0.3827020566
559	0.7894928858	0.3825779077
560	0.7894928858	0.3824833424
561	0.7890510949	0.382314404
562	0.7894928858	0.38224098
563	0.7894928858	0.3821706398
564	0.7890510949	0.3820615657
565	0.7894928858	0.3819987664
566	0.7890510949	0.3818757752
567	0.7890510949	0.3818154254
568	0.7896463726	0.3816412246
569	0.7892049599	0.381509307
570	0.7892049599	0.3814415074
571	0.7892049599	0.3813671526
572	0.7896463726	0.3812108285
573	0.7896463726	0.3810493685
574	0.7896463726	0.3809682266
575	0.7900874636	0.3808667639
576	0.7903755013	0.3807507714
577	0.7899343545	0.3806624013
578	0.79110463	0.3805679682
579	0.7913931437	0.3801203606
580	0.7913931437	0.3800425822
581	0.7913931437	0.3799085916
582	0.7913931437	0.3798259014
583	0.7913931437	0.3797179904
584	0.7913931437	0.3795777846
585	0.7916818679	0.3795140607
586	0.7916818679	0.3794307129
587	0.7916818679	0.3793349279
588	0.7916818679	0.3792654814
589	0.7913931437	0.3791699829
590	0.7913931437	0.3790645658
591	0.7913931437	0.3789604905
592	0.7909522072	0.3787925472
593	0.7913931437	0.3786839309
594	0.7913931437	0.3786061039
595	0.7913931437	0.3785286808
596	0.7918337587	0.3783660472
597	0.7918337587	0.3782647545
598	0.7918337587	0.3781798179
599	0.7918337587	0.3780741431
600	0.7915451895	0.3779540418
601	0.7915451895	0.3778773824
602	0.79110463	0.3777461306
603	0.79110463	0.3776476869
604	0.7919854281	0.377522238
605	0.7918337587	0.3773669913
606	0.7918337587	0.3773067273
607	0.7922740525	0.3772533212
608	0.7922740525	0.3771871661
609	0.7922740525	0.3771004333
610	0.7922740525	0.3768408953
611	0.7927140255	0.3767342914
612	0.7931536781	0.376632993
613	0.7927140255	0.3765583556
614	0.7922740525	0.376480869
615	0.7927140255	0.3763944854
616	0.7931536781	0.3763010528
617	0.7931536781	0.3761662569
618	0.7931536781	0.3761022148
619	0.793442623	0.375974742
620	0.793442623	0.37592133
621	0.793442623	0.3757684043
622	0.7941712204	0.3756694498
623	0.7946103423	0.3755218262
624	0.7948998179	0.3753945443
625	0.7943210775	0.3753078645
626	0.7943210775	0.3752423003
627	0.7938820102	0.3750704319
628	0.7938820102	0.3749632662
629	0.7943210775	0.3748401608
630	0.7943210775	0.3747061223
631	0.7943210775	0.374286088
632	0.7938820102	0.3741978748
633	0.7938820102	0.3741262366
634	0.7941712204	0.3740630702
635	0.7938820102	0.3739629128
636	0.7938820102	0.3738560632
637	0.7938820102	0.3737321959
638	0.7938820102	0.3736259198
639	0.7938820102	0.3735672486
640	0.7941712204	0.3733599209
641	0.7938820102	0.3732786181
642	0.7943210775	0.3731592554
643	0.7946103423	0.3730658277
644	0.7951895044	0.3725467966
645	0.7951895044	0.3724200842
646	0.7959183673	0.3723255814
647	0.7956284153	0.3722074321
648	0.7959183673	0.3719620455
649	0.7959183673	0.3718557375
650	0.7954794021	0.3717743736
651	0.7959183673	0.3716198014
652	0.7962085308	0.3715464052
653	0.7962085308	0.3714660935
654	0.7962085308	0.3713450308
655	0.7962085308	0.371252831
656	0.7966472303	0.3710915412
657	0.7962085308	0.3710055352
658	0.7962085308	0.3708793462
659	0.7959183673	0.3708190912
660	0.7966472303	0.3706767901
661	0.7975236708	0.3706137319
662	0.7981049563	0.370485728
663	0.7981049563	0.3704029107
664	0.7973760933	0.3703483567
665	0.7975236708	0.3701891711
666	0.7982520029	0.3700606328
667	0.7985428051	0.3699771678
668	0.7985428051	0.3698859602
669	0.7994175464	0.3697873702
670	0.7992714026	0.3697467129
671	0.7994175464	0.3696539861
672	0.7994175464	0.3695138544
673	0.7992714026	0.369435859
674	0.7992714026	0.3693411721
675	0.7992714026	0.3692858263
676	0.8001456134	0.3691049772
677	0.8001456134	0.3690092552
678	0.8001456134	0.3687435859
679	0.8001456134	0.3686965933
680	0.8004369993	0.3686121965
681	0.8	0.3684767248
682	0.8	0.3683440836
683	0.800583303	0.3682176036
684	0.8010204082	0.368132908
685	0.8010204082	0.3680052927
686	0.8010204082	0.3679198038
687	0.8010204082	0.3678766642
688	0.8010204082	0.3678161642
689	0.8010204082	0.3677098424
690	0.8013124316	0.3675911744
691	0.8010204082	0.3675130319
692	0.8007285974	0.3674211264
693	0.8007285974	0.3673472554
694	0.8007285974	0.3672568743
695	0.8007285974	0.3671628579
696	0.8010204082	0.3670854482
697	0.8010204082	0.3670274626
698	0.8007285974	0.3669223271
699	0.8007285974	0.3668408894
700	0.8007285974	0.366771616
701	0.8010204082	0.3666891731
702	0.8010204082	0.3665961066
703	0.8010204082	0.3664277569
704	0.8010204082	0.3663481287
705	0.8010204082	0.3662564449
706	0.8010204082	0.3662091828
707	0.8010204082	0.3661048276
708	0.8010204082	0.3660084304
709	0.8010204082	0.3659671033
710	0.8010204082	0.3659003542
711	0.8010204082	0.3658329728
712	0.8013124316	0.3656821646
713	0.8013124316	0.3655746924
714	0.8013124316	0.3654748115
715	0.8013124316	0.3654246633
716	0.8013124316	0.3653704087
717	0.8013124316	0.3652882716
718	0.8013124316	0.3651474474
719	0.8017492711	0.3650139833
720	0.8017492711	0.3649093176
721	0.8017492711	0.364850024
722	0.8017492711	0.36479565
723	0.8017492711	0.3647458978
724	0.8017492711	0.3646108546
725	0.8020415603	0.3645245233
726	0.8020415603	0.3644420838
727	0.8020415603	0.3643581089
728	0.8020415603	0.3642745084
729	0.8023340627	0.3641775888
730	0.8020415603	0.3640809317
731	0.8020415603	0.3640309113
732	0.8020415603	0.3638139438
733	0.8020415603	0.3637190655
734	0.8020415603	0.3636425179
735	0.8020415603	0.3635483175
736	0.8020415603	0.3634343974
737	0.8020415603	0.3633624295
738	0.8020415603	0.3631457334
739	0.8020415603	0.3630806936
740	0.8020415603	0.3629566821
741	0.8020415603	0.3629106226
742	0.8020415603	0.3626598567
743	0.8020415603	0.3625495377
744	0.8020415603	0.3624008434
745	0.8023340627	0.3622716022
746	0.8026267785	0.3621915523
747	0.8026267785	0.3621351108
748	0.802919708	0.3620224078
749	0.802919708	0.3619523158
750	0.802919708	0.3618133922
751	0.8033564393	0.3617055945
752	0.8033564393	0.3616338902
753	0.8033564393	0.3615007116
754	0.8033564393	0.3614397002
755	0.8033564393	0.361352662
756	0.803649635	0.361249037
757	0.8040861	0.3611524994
758	0.8037928519	0.3611156326
759	0.8037928519	0.3609981814
760	0.8037928519	0.3609085577
761	0.8037928519	0.3608174172
762	0.8045222465	0.3606768775
763	0.8048157607	0.3605918162
764	0.8045222465	0.3604936718
765	0.8045222465	0.3604399081
766	0.8045222465	0.3603460268
767	0.8045222465	0.3602819802
768	0.8049580751	0.3601207087
769	0.8049580751	0.3600438818
770	0.8049580751	0.3599489428
771	0.8049580751	0.359841027
772	0.8049580751	0.3597791241
773	0.8049580751	0.3597241155
774	0.804664723	0.3596561296
775	0.8049580751	0.3595429457
776	0.8049580751	0.359443588
777	0.8051001821	0.3593604909
778	0.8051001821	0.3592641391
779	0.805393586	0.3591969516
780	0.805393586	0.3591276691
781	0.805393586	0.3590195982
782	0.805393586	0.3589490449
783	0.805393586	0.358861437
784	0.805393586	0.3587698066
785	0.805393586	0.358685803
786	0.805393586	0.3585740313
787	0.805393586	0.3585188509
788	0.805393586	0.3584096625
789	0.805393586	0.3583064749
790	0.8056872038	0.3582289012
791	0.806557377	0.3581131752
792	0.8062636562	0.357891233
793	0.8062636562	0.3578084155
794	0.8069919883	0.3576619986
795	0.8069919883	0.3575057213
796	0.8069919883	0.3574274876
797	0.8074262832	0.3573200374
798	0.8072859745	0.3572229679
799	0.8072859745	0.3571313505
800	0.8072859745	0.3570342486
801	0.8072859745	0.3569471397
802	0.8072859745	0.3568673433
803	0.8072859745	0.3568031378
804	0.8074262832	0.3565259416
805	0.8069919883	0.3564651326
806	0.8069919883	0.3563406533
807	0.8072859745	0.356200131
808	0.8072859745	0.3561137394
809	0.8075801749	0.3560381554
810	0.8075801749	0.3559221753
811	0.8078745899	0.3558005594
812	0.8075801749	0.355727032
813	0.8084486526	0.3556247478
814	0.8087431694	0.3555362075
815	0.8087431694	0.3554646279
816	0.8090379009	0.355380543
817	0.8090379009	0.3553003237
818	0.8097667638	0.3548634224
819	0.8100619759	0.35473075
820	0.8094717668	0.3546694177
821	0.8093328472	0.3545733035
822	0.8096280088	0.3544620917
823	0.8100619759	0.3544179752
824	0.8096280088	0.3543412492
825	0.8096280088	0.3542585148
826	0.8102189781	0.3541691189
827	0.8099233856	0.3540520033
828	0.8099233856	0.3539831683
829	0.8105147864	0.3538841134
830	0.8099233856	0.3538018404
831	0.8102189781	0.3537165185
832	0.8102189781	0.3536195961
833	0.8102189781	0.3535718669
834	0.8102189781	0.3534240622
835	0.8105147864	0.3533082863
836	0.8099233856	0.3532026188
837	0.8096280088	0.3531170949
838	0.8103574034	0.3529959656
839	0.8103574034	0.3529163772
840	0.8106530463	0.3527572805
841	0.8106530463	0.3527108825
842	0.8109489051	0.3526304811
843	0.8109489051	0.3525701757
844	0.8112449799	0.3524581119
845	0.8112449799	0.3523113395
846	0.8112449799	0.3522469499
847	0.8112449799	0.3521602252
848	0.8112449799	0.3521020379
849	0.8109489051	0.3520052195
850	0.8109489051	0.351894986
851	0.8112449799	0.3517917022
852	0.8112449799	0.3516977398
853	0.8112449799	0.351626327
854	0.811541271	0.3515475568
855	0.811541271	0.3514781268
856	0.8112449799	0.3513898758
857	0.811541271	0.3512485477
858	0.811541271	0.3511481955
859	0.811541271	0.3510834808
860	0.811541271	0.3509630717
861	0.811541271	0.3508717695
862	0.811541271	0.3508044285
863	0.8119751734	0.3507058939
864	0.8119751734	0.3505844521
865	0.8119751734	0.3505132643
866	0.8119751734	0.3503857596
867	0.8124087591	0.3502914081
868	0.8124087591	0.3502156096
869	0.8124087591	0.3501410191
870	0.8124087591	0.3500550106
871	0.8124087591	0.3499290642
872	0.8132749818	0.3498148298
873	0.8132749818	0.3497278714
874	0.8132749818	0.3496641618
875	0.8132749818	0.3495377255
876	0.8132749818	0.3494564461
877	0.8128420285	0.3493776514
878	0.8128420285	0.3493200465
879	0.8132749818	0.3492656982
880	0.8132749818	0.3491666008
881	0.8135716892	0.3490485357
882	0.8135716892	0.3489793659
883	0.8134355604	0.3488770215
884	0.8138686131	0.3487400448
